Date,Open,High,Low,Close
08-21-17,1.1777,1.18455,1.1748000000000001,1.18275
08-18-17,1.17435,1.1792499999999999,1.17255,1.1776500000000001
08-17-17,1.17885,1.18085,1.1679999999999999,1.1758999999999999
08-16-17,1.1756500000000001,1.1798999999999999,1.17015,1.17885
08-15-17,1.1798,1.1814,1.1708000000000001,1.1754500000000001
08-14-17,1.1846000000000001,1.1859999999999999,1.1791499999999999,1.1805000000000001
08-11-17,1.1794500000000001,1.1869499999999999,1.177,1.18455
08-10-17,1.17825,1.18085,1.17265,1.1792
08-09-17,1.1774500000000001,1.1788000000000001,1.1712499999999999,1.1777
08-08-17,1.18215,1.18485,1.17395,1.1777500000000001
08-07-17,1.1795500000000001,1.1839999999999999,1.1794500000000001,1.1819999999999999
08-04-17,1.1896,1.1915,1.1753499999999999,1.1790499999999999
08-03-17,1.1881999999999999,1.1919999999999999,1.1857500000000001,1.1894
08-02-17,1.1834,1.1939500000000001,1.18225,1.18895
08-01-17,1.1866000000000001,1.18685,1.1814,1.1831499999999999
07-31-17,1.17825,1.1875500000000001,1.1753,1.18605
07-28-17,1.1707000000000001,1.1794500000000001,1.1700999999999999,1.1791499999999999
07-27-17,1.1779999999999999,1.1808000000000001,1.1680999999999999,1.1714500000000001
07-26-17,1.1679999999999999,1.1773,1.16455,1.1736
07-25-17,1.1671499999999999,1.1746000000000001,1.16645,1.16835
07-24-17,1.1700999999999999,1.1718,1.1659999999999999,1.1677
07-21-17,1.16675,1.1718,1.1653500000000001,1.1713
07-20-17,1.1553500000000001,1.1694,1.1513500000000001,1.1658999999999999
07-19-17,1.1592,1.1594,1.15465,1.1555
07-18-17,1.1516,1.1621999999999999,1.1509,1.15985
07-17-17,1.1510499999999999,1.1525000000000001,1.1473,1.1517999999999999
07-14-17,1.1437999999999999,1.1509499999999999,1.1429,1.1504000000000001
07-13-17,1.1452,1.1494500000000001,1.1409,1.14435
07-12-17,1.15055,1.153,1.1431500000000001,1.1455
07-11-17,1.1439999999999999,1.1520999999999999,1.14235,1.1517999999999999
07-10-17,1.1440999999999999,1.14595,1.1423000000000001,1.14445
07-07-17,1.1464000000000001,1.1482000000000001,1.14215,1.14445
07-06-17,1.1394,1.1467499999999999,1.1372,1.14645
07-05-17,1.1409,1.14215,1.1355999999999999,1.13855
07-03-17,1.1467000000000001,1.1472,1.1399999999999999,1.14015
06-30-17,1.1488,1.1491,1.1437999999999999,1.1467000000000001
06-29-17,1.1425000000000001,1.1493,1.14215,1.14795
06-28-17,1.1388499999999999,1.1440999999999999,1.1341000000000001,1.143
06-27-17,1.1234500000000001,1.1400999999999999,1.1229499999999999,1.1397999999999999
06-26-17,1.1244000000000001,1.1271,1.12225,1.1231500000000001
06-23-17,1.1201000000000001,1.12605,1.1195999999999999,1.1248499999999999
06-22-17,1.1220000000000001,1.1229,1.1191,1.11985
06-21-17,1.1189,1.1226,1.1181000000000001,1.1215999999999999
06-20-17,1.1202000000000001,1.1218999999999999,1.1173,1.1183000000000001
06-19-17,1.1200000000000001,1.1212,1.1172,1.1177999999999999
06-16-17,1.1146,1.12025,1.11385,1.1194
