Date,Value
06-30-17,-0.2
03-31-17,0.7
12-31-16,-1.4
09-30-16,2
06-30-16,2
03-31-16,1.4
12-31-15,2.4
09-30-15,2.4
06-30-15,2.2000000000000002
03-31-15,0.4
12-31-14,2.7
09-30-14,0.5
06-30-14,0.7
03-31-14,3.5
12-31-13,-1.6
09-30-13,2
06-30-13,2.4
03-31-13,0.8
12-31-12,5.6
09-30-12,0.4
06-30-12,0.9
03-31-12,0
12-31-11,0.5
09-30-11,2.6
06-30-11,1.7
03-31-11,3.4
12-31-10,-0.4
09-30-10,-1.1000000000000001
06-30-10,-1.8
03-31-10,-2
12-31-09,-4
09-30-09,-1.8
06-30-09,-0.5
03-31-09,-1.9
12-31-08,3.4
09-30-08,2.4
06-30-08,0.9
03-31-08,1.1000000000000001
12-31-07,1.5
09-30-07,1.8
06-30-07,3.2
03-31-07,4.0999999999999996
12-31-06,3.2
09-30-06,2.8
06-30-06,2.7
03-31-06,3.2
12-31-05,1.4
09-30-05,0.9
06-30-05,1.8
03-31-05,2.1
12-31-04,2.4
09-30-04,2.6
06-30-04,0.6
03-31-04,0
12-31-03,-0.3
09-30-03,-0.2
06-30-03,0.2
03-31-03,0.6
12-31-02,-0.8
09-30-02,-1.5
06-30-02,-1.7
03-31-02,-3.8
12-31-01,0.5
09-30-01,0.4
06-30-01,2.9
03-31-01,2.5
12-31-00,3.8
09-30-00,4.7
06-30-00,2.7
03-31-00,4.5999999999999996
12-31-99,1.2
09-30-99,0.5
06-30-99,0.7
03-31-99,1.3
