Date,Value
06-30-17,539116
05-31-17,539938
04-30-17,549198
03-31-17,536926
02-28-17,528160
01-31-17,513278
12-31-16,489523
11-30-16,500442
10-31-16,483978
09-30-16,501125
08-31-16,471231
07-31-16,474575
06-30-16,447337
05-31-16,451094
04-30-16,455646
03-31-16,445846
02-29-16,435814
01-31-16,447681
12-31-15,461200
11-30-15,472772
10-31-15,471922
09-30-15,453896
08-31-15,473412
07-31-15,487354
06-30-15,504975
05-31-15,499143
04-30-15,507153
03-31-15,476381
02-28-15,464933
01-31-15,444836
12-31-14,456283
11-30-14,457106
10-31-14,453841
09-30-14,463878
08-31-14,463018
07-31-14,460231
06-30-14,464311
05-31-14,438547
04-30-14,437155
03-31-14,450283
02-28-14,465720
01-31-14,451298
12-31-13,444931
11-30-13,423703
10-31-13,412459
09-30-13,401239
08-31-13,382926
07-31-13,382102
06-30-13,376632
05-31-13,377002
04-30-13,384370
03-31-13,379522
02-28-13,366139
01-31-13,364107
12-31-12,330356
11-30-12,326990
10-31-12,317510
09-30-12,315112
08-31-12,286615
07-31-12,277698
06-30-12,284626
05-31-12,279170
04-30-12,298503
03-31-12,295927
02-29-12,289429
01-31-12,276450
12-31-11,267015
11-30-11,269123
10-31-11,283243
09-30-11,262076
08-31-11,271952
07-31-11,305874
06-30-11,305888
05-31-11,315378
04-30-11,320706
03-31-11,315695
02-28-11,310271
01-31-11,289553
12-31-10,276558
11-30-10,274008
10-31-10,269591
09-30-10,256375
08-31-10,235748
07-31-10,235848
06-30-10,231057
05-31-10,236149
04-30-10,261859
03-31-10,246407
02-28-10,233736
01-31-10,233683
12-31-09,230879
11-30-09,220958
10-31-09,231820
09-30-09,220790
08-31-09,206720
07-31-09,199460
06-30-09,188140
05-31-09,189250
04-30-09,184120
03-31-09,182160
02-28-09,173300
01-31-09,177170
12-31-08,186710
11-30-08,201480
10-31-08,233350
09-30-08,299960
08-31-08,292110
07-31-08,313290
06-30-08,314360
05-31-08,310310
04-30-08,295550
03-31-08,311660
02-29-08,334900
01-31-08,328330
12-31-07,322780
11-30-07,344300
10-31-07,345420
09-30-07,329510
08-31-07,331370
07-31-07,381370
06-30-07,378240
05-31-07,353030
04-30-07,317990
03-31-07,293160
02-28-07,295870
01-31-07,285610
12-31-06,275380
11-30-06,270520
10-31-06,244370
09-30-06,237120
08-31-06,226480
07-31-06,231490
06-30-06,225780
05-31-06,230540
04-30-06,241540
03-31-06,236670
02-28-06,222780
01-31-06,232190
12-31-05,221660
11-30-05,219020
10-31-05,212540
09-30-05,217760
08-31-05,208660
07-31-05,210940
06-30-05,200500
05-31-05,196270
04-30-05,194160
03-31-05,201690
02-28-05,199480
01-31-05,203320
12-31-04,203790
11-30-04,196990
10-31-04,185700
09-30-04,180100
08-31-04,177100
07-31-04,177030
06-30-04,180090
05-31-04,178470
04-30-04,181280
03-31-04,179710
02-29-04,180360
01-31-04,178820
12-31-03,173220
11-30-03,172140
10-31-03,162720
09-30-03,155870
08-31-03,149660
07-31-03,148450
06-30-03,148550
05-31-03,146380
04-30-03,140450
03-31-03,135910
02-28-03,134030
01-31-03,134910
12-31-02,134380
11-30-02,133060
10-31-02,130570
09-30-02,130210
08-31-02,132800
07-31-02,136160
06-30-02,146270
05-31-02,150860
04-30-02,150940
03-31-02,149370
02-28-02,147030
01-31-02,150390
12-31-01,150450
11-30-01,148650
10-31-01,144010
09-30-01,144670
08-31-01,161130
07-31-01,165250
06-30-01,170000
05-31-01,174180
04-30-01,166940
03-31-01,165350
02-28-01,186870
01-31-01,197110
12-31-00,198790
11-30-00,219110
10-31-00,233380
09-30-00,250780
08-31-00,247560
07-31-00,244970
06-30-00,247200
05-31-00,240660
04-30-00,251700
03-31-00,278530
02-29-00,265210
01-31-00,243490
12-31-99,228530
11-30-99,206280
10-31-99,182272
09-30-99,179316
08-31-99,176390
07-31-99,178360
06-30-99,176930
05-31-99,177984
04-30-99,172880
03-31-99,156440
02-28-99,151530
01-31-99,153240
