Date,Value
1990-01-03,2556.9770
1990-01-10,2569.7873
1990-01-17,2572.7074
1990-01-24,2581.2460
1990-01-31,2584.9272
1990-02-07,2586.3611
1990-02-14,2590.6731
1990-02-21,2598.5324
1990-02-28,2596.4125
1990-03-07,2599.2527
1990-03-14,2600.0843
1990-03-21,2608.3417
1990-03-28,2607.2085
1990-04-04,2606.4078
1990-04-11,2612.2719
1990-04-18,2619.3307
1990-04-25,2622.8994
1990-05-02,2626.5233
1990-05-09,2627.2497
1990-05-16,2629.7380
1990-05-23,2635.2956
1990-05-30,2630.9630
1990-06-06,2640.7018
1990-06-13,2645.8171
1990-06-20,2651.0855
1990-06-27,2650.6879
1990-07-04,2642.4081
1990-07-11,2650.4889
1990-07-18,2659.8566
1990-07-25,2661.4761
1990-08-01,2666.9598
1990-08-08,2668.2718
1990-08-15,2677.8218
1990-08-22,2680.1573
1990-08-29,2673.6095
1990-09-05,2680.3727
1990-09-12,2677.0347
1990-09-19,2682.0760
1990-09-26,2672.1352
1990-10-03,2674.9966
1990-10-10,2679.8890
1990-10-17,2681.6498
1990-10-24,2687.9984
1990-10-31,2692.4300
1990-11-07,2690.0692
1990-11-14,2692.8218
1990-11-21,2689.3931
1990-11-28,2688.2941
1990-12-05,2694.4427
1990-12-12,2702.8769
1990-12-19,2703.4911
1990-12-26,2707.8353
1991-01-02,2701.3774
1991-01-09,2699.1037
1991-01-16,2702.1830
1991-01-23,2710.9094
1991-01-30,2701.0242
1991-02-06,2711.9293
1991-02-13,2711.0739
1991-02-20,2719.9014
1991-02-27,2720.7244
1991-03-06,2722.6896
1991-03-13,2733.7721
1991-03-20,2732.1513
1991-03-27,2729.0889
1991-04-03,2727.6300
1991-04-10,2729.3084
1991-04-17,2728.1722
1991-04-24,2731.4710
1991-05-01,2740.6752
1991-05-08,2728.0762
1991-05-15,2735.6972
1991-05-22,2733.8428
1991-05-29,2736.5836
1991-06-05,2737.0697
1991-06-12,2742.5743
1991-06-19,2739.2952
1991-06-26,2753.6539
1991-07-03,2738.9062
1991-07-10,2747.9579
1991-07-17,2738.3344
1991-07-24,2744.5185
1991-07-31,2746.8061
1991-08-07,2741.5868
1991-08-14,2741.4266
1991-08-21,2746.2985
1991-08-28,2746.3820
1991-09-04,2746.6589
1991-09-11,2751.9126
1991-09-18,2755.9896
1991-09-25,2762.8914
1991-10-02,2764.5420
1991-10-09,2768.8041
1991-10-16,2774.0219
1991-10-23,2774.5988
1991-10-30,2776.1564
1991-11-06,2780.1971
1991-11-13,2787.7495
1991-11-20,2791.7501
1991-11-27,2796.6763
1991-12-04,2794.4424
1991-12-11,2802.1170
1991-12-18,2806.4677
1991-12-25,2815.3992
1992-01-01,2810.6830
1992-01-08,2816.3812
1992-01-15,2818.6374
1992-01-22,2819.5833
1992-01-29,2821.9927
1992-02-05,2832.0093
1992-02-12,2824.3379
1992-02-19,2826.3066
1992-02-26,2823.7575
1992-03-04,2832.2147
1992-03-11,2831.3044
1992-03-18,2825.8049
1992-03-25,2838.5225
1992-04-01,2839.6054
1992-04-08,2833.4185
1992-04-15,2853.2228
1992-04-22,2848.2757
1992-04-29,2838.7764
1992-05-06,2845.4386
1992-05-13,2849.7521
1992-05-20,2844.3897
1992-05-27,2842.3756
1992-06-03,2844.1907
1992-06-10,2850.8868
1992-06-17,2850.8980
1992-06-24,2853.5025
1992-07-01,2858.5672
1992-07-08,2854.4870
1992-07-15,2857.2721
1992-07-22,2859.2990
1992-07-29,2848.7701
1992-08-05,2862.5361
1992-08-12,2862.6089
1992-08-19,2863.9775
1992-08-26,2871.7854
1992-09-02,2876.4159
1992-09-09,2872.9822
1992-09-16,2876.9676
1992-09-23,2877.8132
1992-09-30,2890.8752
1992-10-07,2884.1029
1992-10-14,2885.8841
1992-10-21,2887.6346
1992-10-28,2886.7362
1992-11-04,2887.2773
1992-11-11,2894.7508
1992-11-18,2893.4525
1992-11-25,2900.0928
1992-12-02,2903.7892
1992-12-09,2908.5699
1992-12-16,2902.1033
1992-12-23,2907.9630
1992-12-30,2914.0465
1993-01-06,2908.7257
1993-01-13,2908.7797
1993-01-20,2904.4005
1993-01-27,2900.9317
1993-02-03,2915.8598
1993-02-10,2910.8466
1993-02-17,2912.1139
1993-02-24,2912.8041
1993-03-03,2920.4917
1993-03-10,2921.8016
1993-03-17,2933.0058
1993-03-24,2933.6327
1993-03-31,2935.0246
1993-04-07,2936.4542
1993-04-14,2935.8394
1993-04-21,2939.3152
1993-04-28,2943.4652
1993-05-05,2951.4229
1993-05-12,2961.3147
1993-05-19,2957.7723
1993-05-26,2961.3518
1993-06-02,2975.2190
1993-06-09,2977.3805
1993-06-16,2984.0648
1993-06-23,2982.3049
1993-06-30,2991.5672
1993-07-07,3006.3532
1993-07-14,3004.4446
1993-07-21,3008.7131
1993-07-28,3007.4948
1993-08-04,3021.4561
1993-08-11,3013.5271
1993-08-18,3014.3159
1993-08-25,3012.0846
1993-09-01,3013.8680
1993-09-08,3012.6767
1993-09-15,3027.0793
1993-09-22,3020.8074
1993-09-29,3024.5263
1993-10-06,3022.9843
1993-10-13,3025.8754
1993-10-20,3022.5913
1993-10-27,3024.8257
1993-11-03,3028.7659
1993-11-10,3039.8928
1993-11-17,3032.6657
1993-11-24,3042.0565
1993-12-01,3049.2884
1993-12-08,3053.0630
1993-12-15,3059.9092
1993-12-22,3053.7641
1993-12-29,3060.4628
1994-01-05,3068.0358
1994-01-12,3071.1275
1994-01-19,3070.2304
1994-01-26,3060.5124
1994-02-02,3067.6644
1994-02-09,3070.7496
1994-02-16,3071.6916
1994-02-23,3062.7930
1994-03-02,3078.3487
1994-03-09,3087.8162
1994-03-16,3092.1265
1994-03-23,3103.2138
1994-03-30,3114.1904
1994-04-06,3119.0923
1994-04-13,3115.4807
1994-04-20,3115.3083
1994-04-27,3119.1203
1994-05-04,3111.8257
1994-05-11,3122.0641
1994-05-18,3119.1662
1994-05-25,3124.0510
1994-06-01,3127.4914
1994-06-08,3119.8755
1994-06-15,3134.3907
1994-06-22,3131.3686
1994-06-29,3139.3308
1994-07-06,3151.4183
1994-07-13,3160.1184
1994-07-20,3165.1098
1994-07-27,3172.1663
1994-08-03,3164.7773
1994-08-10,3172.4526
1994-08-17,3176.4677
1994-08-24,3183.5211
1994-08-31,3191.2895
1994-09-07,3178.7161
1994-09-14,3187.7078
1994-09-21,3195.2475
1994-09-28,3190.6834
1994-10-05,3190.8793
1994-10-12,3191.5876
1994-10-19,3197.9836
1994-10-26,3195.6475
1994-11-02,3201.1613
1994-11-09,3196.6355
1994-11-16,3205.5182
1994-11-23,3206.2529
1994-11-30,3211.4258
1994-12-07,3220.0996
1994-12-14,3222.8243
1994-12-21,3237.7049
1994-12-28,3242.0820
1995-01-04,3246.4481
1995-01-11,3249.5993
1995-01-18,3253.5659
1995-01-25,3260.9594
1995-02-01,3265.1655
1995-02-08,3257.2661
1995-02-15,3260.0776
1995-02-22,3261.9457
