Date,Open,High,Low,Value
05-06-13,529.29999999999995,529.29999999999995,521.91,522.02
05-03-13,530.95000000000005,533.74,528.22,529.29999999999995
05-02-13,532.16,532.72,528.29999999999995,530.95000000000005
05-01-13,537.32000000000005,537.32000000000005,531.41999999999996,532.16
04-30-13,536.25,537.86,535.08000000000004,537.32000000000005
04-29-13,532.03,537.24,531.98,536.25
04-26-13,532.11,534.30999999999995,531.33000000000004,532.03
04-25-13,531.74,533.73,529.69000000000005,532.11
04-24-13,529.82000000000005,533.5,527.62,531.74
04-23-13,527.89,530.07000000000005,525.75,529.82000000000005
04-22-13,528.03,529.88,524.69000000000005,527.89
04-19-13,520.97,528.13,520.97,528.03
04-18-13,519.44000000000005,521.79999999999995,518.53,520.97
04-17-13,522.32000000000005,522.32000000000005,516.07000000000005,519.44000000000005
04-16-13,516.30999999999995,522.57000000000005,514.76,522.32000000000005
04-15-13,523.32000000000005,524.35,516.30999999999995,516.30999999999995
04-12-13,522.39,523.38,521.17999999999995,523.32000000000005
04-11-13,521.25,523.64,521.25,522.39
04-10-13,517.33000000000004,522.66,517.33000000000004,521.25
04-09-13,518.25,519.69000000000005,516.5,517.33000000000004
04-08-13,514.73,518.27,512.51,518.25
04-05-13,512.04,515.16999999999996,508.69,514.73
04-04-13,507.47,512.11,507.47,512.04
04-03-13,509.16,511.29,506.54,507.47
04-02-13,507.59,510.54,507.59,509.16
04-01-13,508.4,508.56,506.22,507.59
03-28-13,502.62,508.79,502.52,508.4
03-27-13,500.93,503.04,498.42,502.62
03-26-13,496.66,501.28,496.66,500.93
03-25-13,497.36,500.79,494.79,496.66
03-22-13,496.4,498.81,496.17,497.36
03-21-13,498.09,498.51,495.51,496.4
03-20-13,494.27,498.91,494.27,498.09
03-19-13,492.22,495.53,491.86,494.27
03-18-13,495.18,495.18,491.58,492.22
03-15-13,491.79,495.65,490.2,495.18
03-14-13,490.02,491.91,489.14,491.79
03-13-13,488.05,490.31,486.62,490.02
03-12-13,490.15,490.39,486.12,488.05
03-11-13,488.48,490.16,487.71,490.15
03-08-13,486.89,489.13,484.61,488.48
03-07-13,488.2,489.49,486.73,486.89
03-06-13,488.25,489.26,486.61,488.2
03-05-13,485.78,489.57,485.78,488.25
03-04-13,481.39,486.6,480.2,485.78
03-01-13,480.41,481.47,476.79,481.39
02-28-13,478.89,482.06,478.05,480.41
02-27-13,473.91,479.74,473.91,478.89
02-26-13,472.34,475.92,471.43,473.91
02-25-13,477.91,482.34,472.34,472.34
02-22-13,472.56,477.91,472.56,477.91
02-21-13,475.63,475.63,472.23,472.56
02-20-13,476.88,479.1,475.5,475.63
02-19-13,472.38,477.23,472.38,476.88
02-15-13,471.02,473.02,471.02,472.38
02-14-13,475.61,475.61,469.59,471.02
02-13-13,476.67,477.79,474.65,475.61
02-12-13,474.83,476.74,473.89,476.67
02-11-13,474.46,475,473.06,474.83
02-08-13,474.53,474.59,472.2,474.46
02-07-13,473.39,476.74,472.27,474.53
02-06-13,472.52,473.41,469.35,473.39
02-05-13,471.36,474.33,471.36,472.52
02-04-13,474.53,474.53,471,471.36
02-01-13,474,476.12,474,474.53
01-31-13,473.05,474.55,471.47,474
01-30-13,472.88,474.21,471.63,473.05
01-29-13,469.25,473.27,469.03,472.88
01-28-13,470.05,470.26,467.01,469.25
01-25-13,467.27,470.05,465.3,470.05
01-24-13,465.17,468.38,465.17,467.27
01-23-13,466.36,466.4,463.15,465.17
01-22-13,462.88,466.59,462.1,466.36
01-18-13,458.6,462.88,458.46,462.88
01-17-13,457.41,460.33,457.41,458.6
01-16-13,459.37,459.37,456.98,457.41
01-15-13,458.19,459.41,456.26,459.37
01-14-13,458.96,459.58,457.65,458.19
01-11-13,458.71,459.9,457.75,458.96
01-10-13,456.99,458.78,456.77,458.69
01-09-13,458.49,459.25,455.75,456.97
01-08-13,459.32,459.48,456.71,458.46
01-07-13,464.56,464.56,458.69,459.37
01-04-13,461.56,464.81,461.53,464.62
01-03-13,461.46,463.09,460.3,461.57
01-02-13,453.29,461.86,453.29,461.46
12-31-12,446.63,453.5,443.69,453.09
12-28-12,450.91,452.06,446.64,446.7
12-27-12,451.38,452.52,446.52,450.98
12-26-12,455.98,457.23,451.72,452.02
12-24-12,457.59,457.59,454.26,455.95
12-21-12,460.02,460.02,455.87,457.63
12-20-12,458.21,460.15,457,460.14
12-19-12,461.34,461.53,457.71,458.14
12-18-12,457.21,461.69,456.55,461.34
12-17-12,451.13,457.42,451.08,457.19
12-14-12,451.51,451.99,450.09,451.1
12-13-12,453.41,453.43,449.99,451.49
12-12-12,454.08,457.07,453.05,453.43
12-11-12,453.52,456.13,452.72,454.07
12-10-12,453.64,454.27,452.36,453.51
12-07-12,453.45,455.54,452.17,453.64
12-06-12,454.72,456.67,452.52,453.47
12-05-12,447.78,456.74,447.76,454.69
12-04-12,451.03,451.87,448.02,448.3
12-03-12,454.19,454.43,449.37,451.04
11-30-12,449.99,454.41,449.99,454.12
11-29-12,447.74,450.13,446.44,449.93
11-28-12,445.35,447.76,442.27,447.67
11-27-12,445.83,448.81,445.32,446.18
11-26-12,440.55,447.85,439.79,445.88
11-23-12,441.06,441.92,437.78,440.59
11-21-12,442.79,443.07,436.76,441.05
11-20-12,444.09,444.54,439.47,442.8
11-19-12,443.21,445.23,441.44,444.11
11-16-12,438.09,443.24,437.03,443.08
11-15-12,441.51,443.79,435.57,438.05
11-14-12,445.15,445.79,440.34,441.43
11-13-12,443.52,448.63,442.11,445.83
11-12-12,448.06,448.12,443.31,444
11-09-12,450.62,451.7,447.66,448.11
11-08-12,452.19,457.48,451.21,451.22
11-07-12,461.74,461.74,449.7,452.3
11-06-12,462.42,464.25,460.53,462.26
11-05-12,469.34,469.34,461.64,462.43
11-02-12,473.08,475.13,469.27,469.78
11-01-12,479.06,479.52,472.38,472.93
10-31-12,475.39,479.83,475.39,479.4
10-26-12,475.83,476.78,473.52,475.49
10-25-12,474.19,476.15,472.44,475.8
10-24-12,477.47,478.1,473.49,474.1
10-23-12,481.59,481.59,475.82,477.47
10-22-12,483.65,483.65,479.43,481.74
10-19-12,487.47,487.51,482.33,483.76
10-18-12,485.85,487.58,484.18,487.36
10-17-12,480.49,486.56,480.49,485.85
10-16-12,478.37,481.58,478.37,480.41
10-15-12,475.48,478.48,473.47,478.36
10-12-12,478.6,480.06,474.65,475.48
10-11-12,478.47,481.58,478.2,478.57
10-10-12,479.56,480.48,477.31,478.33
10-09-12,480.38,481.3,478.38,479.58
10-08-12,479.89,481.04,477.99,480.37
10-05-12,481.49,482.71,479.22,479.93
10-04-12,478.85,483.93,478.85,481.48
10-03-12,475.97,479.78,475.97,478.82
10-02-12,474.16,476.63,473.49,475.95
10-01-12,475.75,478.39,473.69,474.11
09-28-12,473.8,476.43,471.51,475.75
09-27-12,474.66,475.63,472.92,473.88
09-26-12,474.1,478.48,474.1,474.96
09-25-12,475.63,477.71,474.34,474.34
09-24-12,471.45,476.17,470.75,475.6
09-21-12,471.06,471.87,469.78,471.35
09-20-12,468.58,471.48,467.88,471.02
09-19-12,467.69,470.11,467.18,468.59
09-18-12,469.29,469.53,466.76,467.68
09-17-12,472.13,473.42,468.43,469.26
09-14-12,475.32,475.32,470.56,472.13
09-13-12,467.87,475.29,467.54,475.29
09-12-12,469.92,470.26,467.07,467.89
09-11-12,471.33,471.64,469.83,469.91
09-10-12,471.89,473.11,471.06,471.23
09-07-12,472.54,473.55,470.91,471.86
09-06-12,466.51,472.53,466.51,472.53
09-05-12,468.51,469.43,466.37,466.43
09-04-12,468.19,469.88,466.47,468.78
08-31-12,468.54,470.03,466.84,468.21
08-30-12,470.53,470.53,467.87,468.45
08-29-12,471.99,472.11,470.2,470.65
08-28-12,473.45,473.63,471.36,472.86
08-27-12,472.51,474.35,471.89,473.56
08-24-12,470.11,472.93,469.66,472.5
08-23-12,475.14,475.19,469.6,470.17
08-22-12,475.73,476.56,473.88,475.13
08-21-12,478.94,479.8,475.91,475.93
08-20-12,478.82,479.01,476.64,479.01
08-17-12,479.98,480.92,477.7,478.91
08-16-12,481.33,482.28,479.61,479.82
08-15-12,482.91,482.99,481.29,481.37
08-14-12,482.87,484.66,482.08,483.54
08-13-12,484.3,484.31,481.93,482.99
08-10-12,483.72,485.43,481.72,485.14
08-09-12,483.15,484.4,482.59,483.75
08-08-12,483.81,484.25,480.75,483.19
08-07-12,489.34,490.73,484,484.16
08-06-12,491.17,493.41,488.95,489.29
08-03-12,485.3,491.13,485.3,491.08
08-02-12,488.66,488.66,480.99,485.6
08-01-12,492.67,499.82,489.09,489.09
07-31-12,496.62,497.41,492.55,492.62
07-30-12,494.36,497.4,491.94,496.56
07-27-12,489.67,495.78,489.67,494.4
07-26-12,481.37,490.2,481.32,489.63
07-25-12,481.85,484.03,479.06,481.08
07-24-12,485.81,485.82,479.06,481.81
07-23-12,489.25,489.25,484.45,485.87
07-20-12,487.9,490.39,486.74,489.34
07-19-12,487.28,488.43,484.15,487.98
07-18-12,485.45,487.34,483.69,487.34
07-17-12,484.49,486.86,482.59,485.55
07-16-12,485.65,485.65,483.81,484.46
07-13-12,480.81,485.75,480.78,485.67
07-12-12,480.56,482.04,478.51,480.73
07-11-12,478.36,481.29,478.26,480.71
07-10-12,477.3,480.17,477.3,478.35
07-09-12,478.39,478.39,475.23,477.25
07-06-12,480.3,480.31,476.26,478.43
07-05-12,482.81,482.81,479.4,480.41
07-03-12,484.5,485.2,481.43,482.89
07-02-12,481.42,485.14,480.8,484.5
06-29-12,478.29,483.54,478.24,481.36
06-28-12,476.83,478.01,472.91,477.96
06-27-12,471.57,478.09,471.57,477.32
06-26-12,470.22,473.17,469.62,471.75
06-25-12,471.96,471.96,468.25,470.21
06-22-12,471.63,473.53,470.95,472.06
06-21-12,477.55,480.61,471.26,471.58
06-20-12,483.1,483.32,475.96,477.47
06-19-12,484.08,486.39,482.6,483.09
06-18-12,483.05,484.83,482.4,484.02
06-15-12,480.96,483.57,480.55,483.05
06-14-12,477.43,481.6,477.41,480.79
06-13-12,477.66,479.18,474.05,477.37
06-12-12,476.59,477.83,473.31,477.75
06-11-12,478.75,481.58,476.25,476.57
06-08-12,476.76,478.59,474.62,478.48
06-07-12,473.4,477.53,473.4,476.75
06-06-12,466.97,473.29,466.97,473.29
06-05-12,465.74,468.8,464.23,467.45
06-04-12,464.31,465.86,463.87,465.78
06-01-12,467.88,467.88,463.71,464.31
05-31-12,465.32,470.4,464.4,468.04
05-30-12,468.94,470.45,465.28,465.84
05-29-12,467.44,469.67,467.19,469.45
05-25-12,466.95,469.47,466.75,467.35
05-24-12,465.33,469.16,463.91,466.91
05-23-12,467.84,468.77,462.6,465.3
05-22-12,465.67,469.22,465.59,467.9
05-21-12,464.23,465.64,462.44,465.64
05-18-12,464.13,467.74,463.3,464.16
05-17-12,467.31,468.23,464.09,464.09
05-16-12,467.74,469.49,466.66,467.28
05-15-12,470.11,471.27,466.72,467.94
05-14-12,471.15,472.23,468.05,470.23
05-11-12,471.45,474.18,469.89,472.01
05-10-12,467.13,472.99,467.1,471.79
05-09-12,467.25,469.36,464.01,467.01
05-08-12,466.92,467.82,464.78,467.4
05-07-12,467.81,468.09,466.11,467.45
05-04-12,467.16,470.22,466.48,467.88
05-03-12,469.04,471.74,466.9,467.2
05-02-12,472.96,472.96,469.26,470.01
05-01-12,470.58,473.97,468.97,472.96
04-30-12,469.45,470.71,467.53,470.53
04-27-12,468.14,470.05,467.31,469.46
04-26-12,464.71,468.54,464.22,468.01
04-25-12,461.78,465.29,461.44,464.86
04-24-12,458.67,462.32,458.67,461.7
04-23-12,460.65,460.65,456.89,458.62
04-20-12,456.54,461.48,456.15,460.75
04-19-12,458.09,458.18,454.99,456.51
04-18-12,458.9,459.44,456.55,458.06
04-17-12,456.43,459.22,454.05,458.98
04-16-12,452.2,457.62,452.2,456.24
04-13-12,453.32,456.23,451.97,452.1
04-12-12,451.11,453.4,449.46,453.39
04-11-12,450.13,453.07,450.13,451.02
04-10-12,455.73,455.73,448.92,449.84
04-09-12,458.58,458.58,455.21,455.8
04-05-12,461.13,461.13,457.24,458.75
04-04-12,461.04,462.12,458.71,461.23
04-03-12,461.08,461.52,458.08,461.27
04-02-12,458.92,462.58,457.45,461.18
03-30-12,456.14,458.93,456.14,458.93
03-29-12,454.06,456.23,449.8,456.04
03-28-12,457.54,457.84,452.22,454.18
03-27-12,456.14,459.31,456.12,458.23
03-26-12,452.89,457.01,452.89,456.1
03-23-12,452.8,454.13,452.16,452.76
03-22-12,452.53,453.14,450.28,452.79
03-21-12,453.35,454.57,451.95,452.63
03-20-12,451.59,454.13,450.71,453.36
03-19-12,453.54,455.52,451.36,451.67
03-16-12,454.64,454.68,452.02,453.6
03-15-12,454.93,456.44,452.47,454.66
03-14-12,461.11,461.81,454.23,454.89
03-13-12,459.82,461.29,458.39,461.18
03-12-12,454.96,460.17,454.75,459.92
03-09-12,453.22,455.14,451.77,454.95
03-08-12,452.27,454.22,451.63,453.2
03-07-12,451.99,452.78,448.98,452.18
03-06-12,454.41,454.41,449.67,452.53
03-05-12,453.67,455.16,450.9,454.51
03-02-12,453.24,454.84,451.94,453.75
03-01-12,451.6,454.84,451.43,453.2
02-29-12,450.26,453.36,448.13,451.54
02-28-12,452.8,453.38,450.25,451.09
02-27-12,453.34,453.76,450.7,452.76
02-24-12,450.73,454.53,450.28,453.34
02-23-12,452.33,452.89,449.35,450.75
02-22-12,452.32,453.64,450.81,452.34
02-21-12,452.61,453.89,451.48,452.28
02-17-12,452.7,454.57,451.67,452.6
02-16-12,447.91,454.01,447.91,452.64
02-15-12,450.12,450.69,446.47,447.91
02-14-12,449.23,450.67,447.3,450.32
02-13-12,449.6,451.53,448.97,449.41
02-10-12,450.93,450.94,448.56,450.45
02-09-12,452.53,452.71,449.95,451.02
02-08-12,451.69,452.71,449.28,452.48
02-07-12,449.95,453.22,447.32,452.06
02-06-12,451.22,451.26,448.89,449.95
02-03-12,449.5,452.77,448.44,451.36
02-02-12,450.37,453.29,449.36,449.84
02-01-12,448.91,452.19,448.91,450.91
01-31-12,446.65,449.15,446.36,448.84
01-30-12,447.91,447.94,443.42,446.56
01-27-12,454.02,454.02,446.81,447.97
01-26-12,453.54,456.06,452.32,454.04
01-25-12,446.18,454,441.88,453.49
01-24-12,449.67,449.67,445.38,446.27
01-23-12,448.67,452.45,448.43,449.76
01-20-12,447.32,448.54,445.26,448.54
01-19-12,451.76,452.49,446.76,447.24
01-18-12,451.71,452.05,449.32,451.75
01-17-12,451.23,455.84,450.39,451.69
01-13-12,451.41,451.41,447.77,450.9
01-12-12,451.62,453.36,449.84,451.54
01-11-12,453.2,453.21,450.58,451.58
01-10-12,452.84,456.05,452.68,453.2
01-09-12,451.2,453.1,449.93,452.58
01-06-12,453.88,454.45,450.84,451.2
01-05-12,452.97,454.83,449.93,453.88
01-04-12,455.73,456.68,452.76,453.02
01-03-12,464.85,466.79,454.32,455.72
12-30-11,467.1,467.64,464.54,464.68
12-29-11,463.37,467.35,463.37,467.12
12-28-11,465.85,466.39,462.93,463.28
12-27-11,462.9,467.09,462.68,466.58
12-23-11,459.76,464.32,459.76,462.94
12-22-11,458.67,460.29,458.07,459.66
12-21-11,451.73,459.13,451.72,458.71
12-20-11,442.21,452.01,442.18,451.72
12-19-11,446.28,448.35,441.13,442
12-16-11,447.01,449.96,444.67,446.15
12-15-11,440.98,447.79,440.95,446.84
12-14-11,444.94,445.95,440.63,440.77
12-13-11,442.96,449.55,442.96,445.03
12-12-11,446.91,446.91,439.85,442.71
12-09-11,441.23,447.59,441.23,446.93
12-08-11,447.28,447.36,440.24,440.99
12-07-11,447.89,449.4,444.54,447.33
12-06-11,447.58,451.1,446.41,448.35
12-05-11,443.99,450.17,443.95,447.49
12-02-11,448.22,449.46,443.29,443.63
12-01-11,448.67,449.87,446.66,448.07
11-30-11,437.03,449.13,437.03,448.84
11-29-11,432.27,438.39,432.27,437.1
11-28-11,426.34,435.48,426.3,432.2
11-25-11,423.93,428.52,423.86,426.01
11-23-11,430.27,430.27,422.9,423.96
11-22-11,435.95,436.26,429.39,430.45
11-21-11,441.85,441.85,433.47,436.38
11-18-11,439.91,443.66,439.91,442.01
11-17-11,442.34,444.56,436.5,439.81
11-16-11,448.18,448.19,442.04,442.33
11-15-11,447.16,449.86,445.57,448.7
11-14-11,452.16,452.16,446.42,447.21
11-11-11,447.31,453.44,447.31,452.91
11-10-11,444.13,449.06,443.91,447.07
11-09-11,454.68,454.68,443.52,444.32
11-08-11,453,455.13,449.18,454.94
11-07-11,451.2,453.5,448.16,453.39
11-04-11,453.41,453.41,445.52,451.17
11-03-11,447.94,454.42,447.89,453.57
11-02-11,441.96,452.57,441.96,448.69
11-01-11,449.8,449.91,440.72,441.76
10-31-11,453.57,455,450.14,450.14
10-28-11,457.2,457.2,451.14,453.69
10-27-11,447.77,459.94,447.77,457.2
10-26-11,444.92,450.07,444.61,447.61
10-25-11,450.62,450.62,444.28,444.69
10-24-11,452.68,452.87,449.45,450.67
10-21-11,445.65,452.7,445.65,452.66
10-20-11,442.44,446.8,442.18,445.3
10-19-11,442.1,448.81,441.48,442.41
10-18-11,438.07,444.51,435.22,442.01
10-17-11,438.64,440.68,437.47,438.14
10-14-11,434.74,439.58,434.74,438.76
10-13-11,434.93,435.38,429.43,434.53
10-12-11,436.13,438.1,434.39,435.02
10-11-11,440.45,440.45,433.83,435.93
10-10-11,431.66,440.47,431.66,440.47
10-07-11,430.17,434.62,428.86,431.34
10-06-11,422.31,430.17,422.27,430.03
10-05-11,422.25,423.11,416.04,422.27
10-04-11,423.44,423.46,411.54,422.1
10-03-11,433.17,436.8,423.43,423.58
09-30-11,438.46,439.05,433.29,433.38
09-29-11,431.71,439.13,431.71,438.56
09-28-11,436.11,439.22,431.15,431.81
09-27-11,436.22,442.56,434.61,436.27
09-26-11,431.69,436.09,430.29,435.84
09-23-11,427.59,433.91,425.66,431.55
09-22-11,434.99,434.99,422.91,427.55
09-21-11,443.51,446.83,435.51,435.74
09-20-11,437.73,449.09,437.68,443.51
09-19-11,439.13,439.13,433.14,437.58
09-16-11,435.1,440.36,435.03,439.29
09-15-11,429.7,435.92,429.68,434.9
09-14-11,425.48,433.23,422.73,429.48
09-13-11,423.43,425.92,420.01,425.44
09-12-11,419.79,423.44,415.85,423.43
09-09-11,429.02,429.02,417.42,419.89
09-08-11,428.84,432.88,426.32,429.22
09-07-11,424.19,429.45,424.19,428.93
09-06-11,426.44,426.44,414.66,424.24
09-02-11,432.24,432.24,425.51,426.72
09-01-11,435.06,437.01,432.07,432.47
08-31-11,432.69,436.18,432.62,435.06
08-30-11,432.21,434.4,429.85,432.62
08-29-11,424.03,432.28,423.96,432.24
08-26-11,424.48,425.67,413.73,423.68
08-25-11,431.28,431.87,422.58,424.55
08-24-11,422.14,431.59,421.43,431.28
08-23-11,415.15,423.29,412.95,423.21
08-22-11,416.86,422.79,413.63,415.11
08-19-11,419.68,421.45,414.78,416.67
08-18-11,427.21,427.21,415.06,419.89
08-17-11,424.33,431.4,424.29,427.57
08-16-11,425.76,425.77,420.09,424.27
08-15-11,410.92,426.22,410.92,425.98
08-12-11,413.23,417.77,409.06,411.21
08-11-11,396.91,417.23,396.91,413.09
08-10-11,404.08,408.44,396.12,396.99
08-09-11,391.36,404.62,381.99,404.49
08-08-11,414.04,414.08,389.59,391.02
08-05-11,410.93,417.41,405.93,414.72
08-04-11,424.77,424.77,410.49,410.63
08-03-11,424.92,425.26,419.02,424.94
08-02-11,432.37,432.37,425.28,425.31
08-01-11,431.37,434.94,429.67,432.55
07-29-11,435.38,435.38,430.17,431.17
07-28-11,437.61,438.21,435.02,435.43
07-27-11,438.43,439.46,436.67,438.14
07-26-11,440.08,440.16,437.59,438.62
07-25-11,439.12,441.56,437.19,440.09
07-22-11,441.27,441.68,438.13,439.23
07-21-11,434.68,442.01,434.68,441.33
07-20-11,431.92,436.31,431.23,434.61
07-19-11,427.82,432.47,426.27,431.89
07-18-11,431.99,431.99,426.69,427.76
07-15-11,430.71,432.58,429.02,432.02
07-14-11,432.38,434.41,430.01,430.61
07-13-11,433.1,435.93,431.61,432.38
07-12-11,431.31,435.83,430.38,433.06
07-11-11,436.57,436.57,430.2,431.38
07-08-11,438.69,438.69,433.95,436.75
07-07-11,437.12,439.46,436.87,438.8
07-06-11,436.36,437.94,434.32,437.01
07-05-11,439,439.01,435.35,436.37
07-01-11,433.47,439.54,433.08,439.03
06-30-11,431.39,433.77,429.78,433.48
06-29-11,429.32,432.01,428.91,431.29
06-28-11,426.49,429.76,426.35,429.23
06-27-11,424.14,428.03,424.09,427.08
06-24-11,423.53,427.7,423.53,423.99
06-23-11,427.13,427.13,419.69,423.43
06-22-11,429.71,429.73,426.55,427.37
06-21-11,429.26,431.36,428.02,429.8
06-20-11,426.77,429.27,423.85,429.17
06-17-11,424.68,429.08,424.68,426.79
06-16-11,420.89,426.1,420.89,424.33
06-15-11,426.52,426.7,419.88,420.88
06-14-11,424.65,427.83,424.07,426.63
06-13-11,423.83,426.11,422.86,424.45
06-10-11,426.73,426.73,423.72,423.83
06-09-11,426.1,428.72,424.59,426.75
06-08-11,425.26,427.23,424.43,426.09
06-07-11,424.84,429.25,424.84,425.38
06-06-11,427.09,427.09,424.06,424.98
06-03-11,429.63,429.63,424.24,427.21
06-02-11,431.53,431.64,427.6,429.97
06-01-11,435.93,436.09,431.48,431.52
05-31-11,433.71,436.49,433.71,436.37
05-27-11,432.95,435.54,432.8,433.54
05-26-11,433.38,433.85,429.82,432.84
05-25-11,433.65,435.67,429.8,433.45
05-24-11,434.59,436.1,433.97,434.15
05-23-11,439.67,439.67,434.19,434.53
05-20-11,440,441.86,437.5,439.82
05-19-11,439.42,441.2,438.18,439.92
05-18-11,440.19,440.35,436.68,439.38
05-17-11,436.55,440.61,435.88,440.41
05-16-11,436.93,441.19,435.88,436.59
05-13-11,439.63,440.97,434.79,436.91
05-12-11,435.6,439.88,435.01,439.54
05-11-11,437.3,437.3,433.6,436.24
05-10-11,431.3,438.71,431.3,437.32
05-09-11,429.76,431.53,427.66,431.17
05-06-11,427.8,433.33,427.77,429.81
05-05-11,430.81,430.86,426.09,427.91
05-04-11,431.75,431.87,428.14,430.94
05-03-11,428.38,434.61,428.26,432.18
05-02-11,429.26,431.04,427.99,428.55
04-29-11,428.43,429.42,426.84,429.06
04-28-11,425.34,428.89,424.52,428.42
04-27-11,422.68,426.29,422.53,425.76
04-26-11,418.59,423.17,418.59,422.78
04-25-11,418.32,419.49,417.4,418.49
04-21-11,417.7,418.45,416.81,418.37
04-20-11,412.78,418.38,412.78,417.7
04-19-11,412.5,413.38,411.6,412.48
04-18-11,416.22,416.22,410.37,412.5
04-15-11,411.88,417.3,411.88,416.07
04-14-11,409.38,412.69,406.97,411.88
04-13-11,407.71,412.09,407.71,409.45
04-12-11,408.37,409.4,405.98,407.67
04-11-11,414.4,414.53,407.61,408.51
04-08-11,415.38,416.74,412.45,414.45
04-07-11,417,417,413.06,415.28
04-06-11,413.92,417.29,413.92,417.05
04-05-11,415.11,415.69,413.55,413.88
04-04-11,415.86,416.23,413.82,415.16
04-01-11,413.12,416.64,413.12,415.8
03-31-11,414.11,414.28,412.44,413.06
03-30-11,409.6,415.4,409.6,414.25
03-29-11,405.35,409.8,404.41,409.51
03-28-11,408.13,410,406.07,406.07
03-25-11,407.93,409.59,407.51,408.07
03-24-11,406.06,408.76,404.96,407.84
03-23-11,406.34,406.76,403.31,406.04
03-22-11,406.31,408.43,404.93,406.35
03-21-11,400.36,407.25,400.36,406.23
03-18-11,398.74,403.56,398.74,400.18
03-17-11,397.51,400.88,394.96,398.43
03-16-11,404.41,404.63,394.11,397.22
03-15-11,411.78,411.78,402.85,404.4
03-14-11,417.79,417.79,409.35,412.04
03-11-11,416.65,419.02,415.72,417.99
03-10-11,421.63,421.63,416.39,416.57
03-09-11,416.98,422.43,416.63,421.82
03-08-11,412.95,418.11,412.95,417.11
03-07-11,412.6,416.71,412.14,413.22
03-04-11,414.92,415.26,409.38,412.56
03-03-11,411.57,415.59,411.57,414.95
03-02-11,410.77,411.91,409.11,411.45
03-01-11,415.6,417.22,411.53,411.57
02-28-11,410.56,417.12,410.14,415.61
02-25-11,408.29,411.33,408.29,410.88
02-24-11,409.31,410.65,406.78,408.32
02-23-11,410.34,411.87,408.74,409.37
02-22-11,411.06,411.52,408.11,410.34
02-18-11,411.22,412.39,410.13,411.13
02-17-11,409.17,413.03,408.87,411.23
02-16-11,410.73,411.33,406.82,409.19
02-15-11,409.6,411.12,408.07,410.71
02-14-11,412.69,412.82,407.92,409.76
02-11-11,413.9,415.33,412.42,413.34
02-10-11,413.51,414.79,412.57,414.37
02-09-11,413.5,413.72,411.08,413.56
02-08-11,413.51,413.96,412.32,413.78
02-07-11,411.03,414.02,410.99,413.83
02-04-11,413.63,413.8,408.57,411.01
02-03-11,411.55,414.21,409.64,413.62
02-02-11,413.43,413.8,411.61,411.99
02-01-11,409.6,413.8,409.6,413.57
01-31-11,408.98,411.39,408.98,409.35
01-28-11,414.45,415.32,408.61,408.94
01-27-11,413.26,415.41,411.66,414.42
01-26-11,414.57,415.16,411.93,413.39
01-25-11,415.6,416.15,412.93,414.58
01-24-11,413.38,416.47,413.26,415.59
01-21-11,413.8,414.58,412.36,413.34
01-20-11,411.28,414.93,410.9,413.71
01-19-11,411.76,412.79,410.15,411.31
01-18-11,410.92,412.16,410.16,411.78
01-14-11,409.34,411.12,407.5,410.87
01-13-11,408.64,409.43,407.05,409.34
01-12-11,406.29,410.79,406.29,408.63
01-11-11,405.51,406.36,404.6,406.1
01-10-11,407.67,407.67,402.76,405.41
01-07-11,406.47,407.81,403.73,407.72
01-06-11,406.22,406.8,403.7,406.43
01-05-11,408.37,408.37,405.65,406.2
01-04-11,406.58,409.58,404.34,408.52
01-03-11,405.15,407.7,404.98,406.58
12-31-10,404.74,406.52,404.23,404.99
12-30-10,405.57,406.5,404.21,404.75
12-29-10,406.3,406.64,404.58,405.55
12-28-10,405.86,407.18,404.78,406.92
12-27-10,405.69,407.32,403.88,405.86
12-23-10,405.42,406.67,404.68,405.73
12-22-10,403.4,406.27,403.33,405.4
12-21-10,403.85,405.06,403.33,403.43
12-20-10,401.79,404.86,401.79,403.75
12-17-10,400.53,401.99,398.49,401.66
12-16-10,396.72,400.63,395.26,400.51
12-15-10,400.38,400.81,396.55,396.7
12-14-10,399.58,402.08,399.44,400.4
12-13-10,397.58,400.76,397.58,399.54
12-10-10,395.48,398.2,395.48,397.39
12-09-10,394.28,395.49,393.19,395.45
12-08-10,395.61,396.68,392.94,394.18
12-07-10,397.42,400.39,395.04,395.69
12-06-10,398.69,399.28,397.06,397.35
12-03-10,397.63,399.3,395.55,399.03
12-02-10,396.26,397.71,394.51,397.67
12-01-10,391.74,396.85,391.68,396.23
11-30-10,391.21,393.02,389.25,391.4
11-29-10,392.52,392.52,387.88,391.35
11-26-10,395.09,395.69,391.75,392.64
11-24-10,393.53,395.66,393.53,395.25
11-23-10,397.73,397.73,392.33,393.75
11-22-10,397.92,398.77,394.29,398.41
11-19-10,399.4,399.4,394.72,398
11-18-10,397.09,400.2,397.09,399.37
11-17-10,397.28,398.6,396.42,397.03
11-16-10,401.84,401.84,395.09,397.29
11-15-10,400.65,404.37,400.62,401.86
11-12-10,404.18,404.18,399.52,401.06
11-11-10,403.47,404.51,402.16,404.41
11-10-10,406.04,406.08,401.32,403.48
11-09-10,406.56,409.58,405.11,406.47
11-08-10,409.19,409.19,404.77,406.76
11-05-10,409.74,410.02,407.44,409.6
11-04-10,405.26,409.79,405.25,409.72
11-03-10,406.37,407.36,401.74,405.16
11-02-10,401.89,407.27,401.88,406.65
