Date,Value
08-11-17,268364
08-04-17,273199
07-28-17,270006
07-21-17,256863
07-14-17,262869
07-07-17,229501
06-30-17,270353
06-23-17,263504
06-16-17,266402
06-09-17,265717
06-02-17,252853
05-26-17,266564
05-19-17,260115
05-12-17,255361
05-05-17,251182
04-28-17,258476
04-21-17,257283
04-14-17,255485
04-07-17,252056
03-31-17,259720
03-24-17,260897
03-17-17,246465
03-10-17,253664
03-03-17,262743
02-24-17,256756
02-17-17,263620
02-10-17,253670
02-03-17,269994
01-27-17,259708
01-20-17,262496
01-13-17,253223
01-06-17,221146
12-30-16,215967
12-23-16,243917
12-16-16,254700
12-09-16,259058
12-02-16,274329
11-25-16,229866
11-18-16,271420
11-11-16,272131
11-04-16,271262
10-28-16,271576
10-21-16,268551
10-14-16,262702
10-07-16,264165
09-30-16,277157
09-23-16,268524
09-16-16,270336
09-09-16,252627
09-02-16,273117
08-26-16,269645
08-19-16,270464
08-12-16,267589
08-05-16,268006
07-29-16,274355
07-22-16,261748
07-15-16,262202
07-08-16,226615
07-01-16,264015
06-24-16,257965
06-17-16,250748
06-10-16,248039
06-03-16,224258
05-27-16,246881
05-20-16,244290
05-13-16,238353
05-06-16,233047
04-29-16,243604
04-22-16,230599
04-15-16,240462
04-08-16,229704
04-01-16,238138
03-25-16,232348
03-18-16,235390
03-11-16,243275
03-04-16,247016
02-26-16,248281
02-19-16,244747
02-12-16,244334
02-05-16,241680
01-29-16,248961
01-22-16,237190
01-15-16,242670
01-08-16,239221
01-01-16,207743
12-25-15,206903
12-18-15,262070
12-11-15,270953
12-04-15,271774
11-27-15,230919
11-20-15,267830
11-13-15,270793
11-06-15,272063
10-30-15,279327
10-23-15,284523
10-16-15,279547
10-09-15,281073
10-02-15,290275
09-25-15,285856
09-18-15,285320
09-11-15,268960
09-04-15,287339
08-28-15,290792
08-21-15,288971
08-14-15,288059
08-07-15,288460
07-31-15,289657
07-24-15,286660
07-17-15,277331
07-10-15,271494
07-03-15,251269
06-26-15,272405
06-19-15,273932
06-12-15,271098
06-05-15,268722
05-29-15,258373
05-22-15,273387
05-15-15,269092
05-08-15,273433
05-01-15,283091
04-24-15,278294
04-17-15,276416
04-10-15,287349
04-03-15,277894
03-27-15,284935
03-20-15,284618
03-13-15,278856
03-06-15,268620
02-27-15,267060
02-20-15,259544
02-13-15,288959
02-06-15,273648
01-30-15,298568
01-23-15,294738
01-16-15,290963
01-09-15,276573
01-02-15,276573
12-26-14,252100
12-19-14,307598
12-12-14,312271
12-05-14,311955
11-28-14,271659
11-21-14,295812
11-14-14,296655
11-07-14,297694
10-31-14,305389
10-24-14,307348
10-17-14,297130
10-10-14,298376
10-03-14,299674
09-26-14,301863
09-19-14,302178
09-12-14,300388
09-05-14,286002
08-29-14,305751
08-22-14,300505
08-15-14,304276
08-08-14,301755
08-01-14,304229
07-25-14,306988
07-18-14,299256
07-11-14,290607
07-04-14,270731
06-27-14,298457
06-20-14,291142
06-13-14,295132
06-06-14,292924
05-30-14,289633
05-23-14,300936
05-16-14,298932
05-09-14,296813
05-02-14,297432
04-25-14,302108
04-18-14,290713
04-11-14,295294
04-04-14,296039
03-28-14,301317
03-21-14,291525
03-14-14,289375
03-07-14,274480
02-28-14,287294
02-21-14,281678
02-14-14,270632
02-07-14,261254
01-31-14,270903
01-24-14,280761
01-17-14,289825
01-10-14,256849
01-03-14,246846
12-27-13,230933
12-20-13,289528
12-13-13,278664
12-06-13,279213
11-29-13,255628
11-22-13,296581
11-15-13,295563
11-08-13,297581
11-01-13,292398
10-25-13,297455
10-18-13,289256
10-11-13,285372
10-04-13,279128
09-27-13,296809
09-20-13,288160
09-13-13,296221
09-06-13,278594
08-30-13,302026
08-23-13,291889
08-16-13,295901
08-09-13,288803
08-02-13,287372
07-26-13,295532
07-19-13,277933
07-12-13,277132
07-05-13,247896
06-28-13,281367
06-21-13,288224
06-14-13,288879
06-07-13,278249
05-31-13,269276
05-24-13,281727
05-17-13,285679
05-10-13,280986
05-03-13,283916
04-26-13,275638
04-19-13,276662
04-12-13,275675
04-05-13,280748
03-29-13,281367
03-22-13,278738
03-15-13,280624
03-08-13,276698
03-01-13,283819
02-22-13,278059
02-15-13,278596
02-08-13,273369
02-01-13,274700
01-25-13,265839
01-18-13,277490
01-11-13,279893
01-04-13,241682
12-28-12,211921
12-21-12,290223
12-14-12,292640
12-07-12,292206
11-30-12,305708
11-23-12,252931
11-16-12,288717
11-09-12,283414
11-02-12,278230
10-26-12,287104
10-19-12,288791
10-12-12,285089
10-05-12,283440
09-28-12,295243
09-21-12,292644
09-14-12,291530
09-07-12,272301
08-31-12,292732
08-24-12,297042
08-17-12,293916
08-10-12,289172
08-03-12,288229
07-27-12,288167
07-20-12,286254
07-13-12,286156
07-06-12,243156
06-29-12,278634
06-22-12,288730
06-15-12,287036
06-08-12,285413
06-01-12,265207
05-25-12,291381
05-18-12,280565
05-11-12,279063
05-04-12,276136
04-27-12,283080
04-20-12,282262
04-13-12,276789
04-06-12,270974
03-30-12,286962
03-23-12,278393
03-16-12,278420
03-09-12,278728
03-02-12,283312
02-24-12,281644
02-17-12,281989
02-10-12,279501
02-03-12,284458
01-27-12,283794
01-20-12,287657
01-13-12,298560
01-06-12,274862
12-30-11,245666
12-23-11,287584
12-16-11,304377
12-09-11,297100
12-02-11,311356
11-25-11,265304
11-18-11,301606
11-11-11,299591
11-04-11,298465
10-28-11,308572
10-21-11,301864
10-14-11,303601
10-07-11,302500
09-30-11,311887
09-23-11,305133
09-16-11,300204
09-09-11,278647
09-02-11,303260
08-26-11,299943
08-19-11,299505
08-12-11,292266
08-05-11,287204
07-29-11,292537
07-22-11,291823
07-15-11,281387
07-08-11,245574
07-01-11,285943
06-24-11,284562
06-17-11,294310
06-10-11,290181
06-03-11,273584
05-27-11,288049
05-20-11,295297
05-13-11,294307
05-06-11,281860
04-29-11,295347
04-22-11,292706
04-15-11,295426
04-08-11,293798
04-01-11,305905
03-25-11,299903
03-18-11,293772
03-11-11,292164
03-04-11,300953
02-25-11,296252
02-18-11,296980
02-11-11,274043
02-04-11,267682
01-28-11,291965
01-21-11,282837
01-14-11,282987
01-07-11,285533
12-31-10,241012
12-24-10,256098
12-17-10,272578
12-10-10,286795
12-03-10,302832
11-26-10,255095
11-19-10,298492
11-12-10,298056
11-05-10,288056
10-29-10,292652
10-22-10,303401
