Date,Value
06-30-17,6.57
05-31-17,5.83
04-30-17,6.16
03-31-17,6.68
02-28-17,7.58
01-31-17,6.47
12-31-16,4.3099999999999996
11-30-16,6.59
10-31-16,6.8
09-30-16,6.09
08-31-16,5.17
07-31-16,5.01
06-30-16,5
05-31-16,4.25
04-30-16,5.45
03-31-16,5.19
02-29-16,4.96
01-31-16,8.16
12-31-15,7.5
11-30-15,6.49
10-31-15,6.06
09-30-15,6.54
08-31-15,4.97
07-31-15,4.9000000000000004
06-30-15,6.68
05-31-15,8.73
04-30-15,9.4499999999999993
03-31-15,7.94
02-28-15,7.79
01-31-15,5.69
12-31-14,5.82
11-30-14,6.45
10-31-14,5.26
09-30-14,5.59
08-31-14,4.4800000000000004
07-31-14,4.46
06-30-14,3.91
05-31-14,4.13
04-30-14,4.63
03-31-14,6.5
02-28-14,8.82
01-31-14,9.82
12-31-13,9.65
11-30-13,8.86
10-31-13,11.64
09-30-13,10.96
08-31-13,13.05
07-31-13,12.94
06-30-13,13.19
05-31-13,12.99
04-30-13,10.34
03-31-13,11.75
02-28-13,11.15
01-31-13,10.67
12-31-12,10.89
11-30-12,9.39
10-31-12,9.8699999999999992
09-30-12,8.16
08-31-12,8.35
07-31-12,9.84
06-30-12,7.67
05-31-12,6.12
04-30-12,7.94
03-31-12,2.8
02-29-12,-0.51
01-31-12,-2.46
12-31-11,-3.96
11-30-11,-4.04
10-31-11,-6.06
09-30-11,-4.0599999999999996
08-31-11,-3.87
07-31-11,-6.17
06-30-11,-4.03
05-31-11,-2.69
04-30-11,-6.49
03-31-11,-5.25
02-28-11,-4.2699999999999996
01-31-11,-3.24
12-31-10,-0.18
11-30-10,0.95
10-31-10,-0.28999999999999998
09-30-10,-1.99
08-31-10,0.56000000000000005
07-31-10,0.72
06-30-10,0.88
05-31-10,-0.06
04-30-10,3.92
03-31-10,-0.12
02-28-10,-2.38
01-31-10,-0.24
12-31-09,-3.09
11-30-09,-5.89
10-31-09,-7.38
09-30-09,-7.57
08-31-09,-12.28
07-31-09,-13.02
06-30-09,-14.84
05-31-09,-15.24
04-30-09,-16.829999999999998
03-31-09,-14.12
02-28-09,-13.27
01-31-09,-16.73
12-31-08,-14.63
11-30-08,-13.22
10-31-08,-9.33
09-30-08,-8.77
08-31-08,-9.75
07-31-08,-8.58
06-30-08,-6.81
05-31-08,-7.17
04-30-08,-8.98
03-31-08,-8.6
02-29-08,-8.85
01-31-08,-5.78
12-31-07,-7.16
11-30-07,-4.34
10-31-07,-6.74
09-30-07,-5.65
08-31-07,-0.13
07-31-07,-1.04
06-30-07,-0.39
05-31-07,-2.89
04-30-07,-1.48
03-31-07,-0.46
02-28-07,-2.0299999999999998
01-31-07,-3.46
12-31-06,-0.67
11-30-06,-3.73
10-31-06,-3.98
09-30-06,-1.91
08-31-06,-2.35
07-31-06,1.36
06-30-06,0.26
05-31-06,5.3
04-30-06,3.68
03-31-06,7
02-28-06,9.33
01-31-06,9.83
12-31-05,10.43
11-30-05,12.95
10-31-05,16.62
09-30-05,13.78
08-31-05,15.98
07-31-05,13.28
06-30-05,13.56
05-31-05,12.26
04-30-05,15.12
03-31-05,10.81
02-28-05,9.6199999999999992
01-31-05,10.220000000000001
12-31-04,8.93
11-30-04,11.34
10-31-04,9.01
09-30-04,9.2100000000000009
08-31-04,7.68
07-31-04,9.17
06-30-04,9.9
05-31-04,10.33
04-30-04,8.43
03-31-04,8.15
02-29-04,9.24
01-31-04,7.5
12-31-03,8.1999999999999993
11-30-03,6.36
10-31-03,8.31
09-30-03,9.74
08-31-03,9.8699999999999992
07-31-03,9.32
06-30-03,7.54
05-31-03,8.2799999999999994
04-30-03,8.3800000000000008
03-31-03,7.08
02-28-03,6.5
01-31-03,6.93
12-31-02,7.22
11-30-02,10.58
10-31-02,10.66
09-30-02,7.83
08-31-02,6.29
07-31-02,7.87
06-30-02,8.64
05-31-02,7.58
04-30-02,8.0299999999999994
03-31-02,7.47
02-28-02,8.67
01-31-02,9.9499999999999993
12-31-01,10.24
11-30-01,5.92
10-31-01,5.48
09-30-01,4.5
08-31-01,7.59
07-31-01,6.26
06-30-01,8.6999999999999993
05-31-01,5.84
04-30-01,5.08
03-31-01,6.13
02-28-01,4.1500000000000004
01-31-01,3.66
12-31-00,4.41
11-30-00,4.43
10-31-00,3.94
09-30-00,4.8600000000000003
08-31-00,3.98
07-31-00,5
06-30-00,2.33
05-31-00,3.57
04-30-00,4.09
03-31-00,3.59
02-29-00,4.49
01-31-00,2.3199999999999998
12-31-99,1.54
11-30-99,0.51
10-31-99,0.96
09-30-99,1.97
08-31-99,2.63
07-31-99,0.65
06-30-99,2.09
05-31-99,0.51
04-30-99,1.51
03-31-99,2.14
02-28-99,2.2599999999999998
01-31-99,2.4500000000000002
