Date,Value
07-31-17,-3.9
04-30-17,-2.8
01-31-17,1.4
10-31-16,1.5
07-31-16,8.5
04-30-16,11.6
01-31-16,8.1999999999999993
10-31-15,7.4
07-31-15,-7
04-30-15,-5.3
01-31-15,-5.5
10-31-14,-10.5
07-31-14,-10.7
04-30-14,-11.1
01-31-14,-13.7
10-31-13,-8.3000000000000007
07-31-13,-18.100000000000001
04-30-13,-19.100000000000001
01-31-13,-7.4
10-31-12,-7.6
07-31-12,-9.5
04-30-12,-6.9
01-31-12,5.4
10-31-11,-5.9
07-31-11,-21.8
04-30-11,-16.399999999999999
01-31-11,-10.5
10-31-10,-10.5
07-31-10,-8.8000000000000007
04-30-10,-7.1
01-31-10,-5.5
10-31-09,14
07-31-09,31.5
04-30-09,39.6
01-31-09,64.2
10-31-08,83.6
07-31-08,57.6
04-30-08,55.4
01-31-08,32.200000000000003
10-31-07,19.2
07-31-07,7.5
04-30-07,-3.7
01-31-07,0
10-31-06,0
07-31-06,-8.9
04-30-06,-12.3
01-31-06,-10.7
10-31-05,-8.8000000000000007
07-31-05,-16.7
04-30-05,-24.1
01-31-05,-23.6
10-31-04,-21.1
07-31-04,-20
04-30-04,-22.8
01-31-04,-17.899999999999999
10-31-03,0
07-31-03,3.5
04-30-03,8.9
01-31-03,22
10-31-02,20
07-31-02,21.4
04-30-02,25
01-31-02,45.4
10-31-01,50.9
07-31-01,40.4
04-30-01,50.9
01-31-01,59.7
10-31-00,43.8
07-31-00,33.9
04-30-00,24.6
01-31-00,10.9
10-31-99,9.1
07-31-99,5.4
04-30-99,10
01-31-99,7.4
