Date,Value
07-31-17,0.19
06-30-17,0.23
05-31-17,0.32
04-30-17,0.52
03-31-17,0.8
02-28-17,0.89
01-31-17,0.78
12-31-16,0.57999999999999996
11-30-16,0.28000000000000003
10-31-16,0.09
09-30-16,-7.0000000000000007E-2
08-31-16,-0.3
07-31-16,-0.19
06-30-16,-0.13
05-31-16,-0.24
04-30-16,-0.34
03-31-16,-0.38
02-29-16,-0.51
01-31-16,-0.35
12-31-15,-0.36
11-30-15,-0.35
10-31-15,-0.28000000000000003
09-30-15,-0.24
08-31-15,-0.18
07-31-15,-0.11
06-30-15,-0.2
05-31-15,-0.22
04-30-15,-0.27
03-31-15,-0.27
02-28-15,-0.24
01-31-15,-0.26
12-31-14,-0.21
11-30-14,0.02
10-31-14,-7.0000000000000007E-2
09-30-14,-0.08
08-31-14,0.09
07-31-14,0.04
06-30-14,0.19
05-31-14,0.25
04-30-14,0.3
03-31-14,0.33
02-28-14,0.28999999999999998
01-31-14,0.3
12-31-13,0.5
11-30-13,0.25
10-31-13,0.26
09-30-13,0.38
08-31-13,0.14000000000000001
07-31-13,0
06-30-13,-0.03
05-31-13,-0.25
04-30-13,-0.27
03-31-13,-0.13
02-28-13,0.01
01-31-13,-0.21
12-31-12,-0.39
11-30-12,-0.45
10-31-12,-0.42
09-30-12,-0.39
08-31-12,-0.31
07-31-12,-0.35
06-30-12,-0.36
05-31-12,-0.15
04-30-12,-0.14000000000000001
03-31-12,-0.15
02-29-12,-0.16
01-31-12,-0.1
12-31-11,-0.11
11-30-11,-0.06
10-31-11,-0.06
09-30-11,0.04
08-31-11,0
07-31-11,0.22
06-30-11,0.32
05-31-11,0.21
04-30-11,0.41
03-31-11,0.47
02-28-11,0.47
01-31-11,0.39
12-31-10,0.41
11-30-10,0.33
10-31-10,0.39
09-30-10,0.38
08-31-10,0.28999999999999998
07-31-10,0.24
06-30-10,0.15
05-31-10,0.47
04-30-10,0.66
03-31-10,0.56000000000000005
02-28-10,0.47
01-31-10,0.94
12-31-09,1.1200000000000001
11-30-09,0.85
10-31-09,-0.06
09-30-09,-0.43
08-31-09,-0.47
07-31-09,-0.76
06-30-09,-0.92
05-31-09,-1.17
04-30-09,-1.23
03-31-09,-1.38
02-28-09,-1.45
01-31-09,-1.58
12-31-08,-1.69
11-30-08,-1.39
10-31-08,-1.05
09-30-08,-0.52
08-31-08,-0.11
07-31-08,0.1
06-30-08,0.37
05-31-08,0.28999999999999998
04-30-08,0.09
03-31-08,0.17
02-29-08,0.14000000000000001
01-31-08,0.27
12-31-07,0.22
11-30-07,0.35
10-31-07,0.3
09-30-07,0.15
08-31-07,-0.04
07-31-07,7.0000000000000007E-2
06-30-07,0.11
05-31-07,0.21
04-30-07,0.14000000000000001
03-31-07,7.0000000000000007E-2
02-28-07,0.01
01-31-07,-7.0000000000000007E-2
12-31-06,0.06
11-30-06,-0.06
10-31-06,-0.11
09-30-06,-0.05
08-31-06,0.24
07-31-06,0.22
06-30-06,0.15
05-31-06,0.26
04-30-06,0.28000000000000003
03-31-06,0.17
02-28-06,0.34
01-31-06,0.36
12-31-05,0.28999999999999998
11-30-05,0.23
10-31-05,0.23
09-30-05,0.25
08-31-05,0.03
07-31-05,0.04
06-30-05,-0.01
05-31-05,-0.2
04-30-05,0
03-31-05,0.1
02-28-05,0.12
01-31-05,0.15
12-31-04,0.19
11-30-04,0.26
10-31-04,0.37
09-30-04,0.45
08-31-04,0.43
07-31-04,0.45
06-30-04,0.4
05-31-04,0.55000000000000004
04-30-04,0.52
03-31-04,0.54
02-29-04,0.5
01-31-04,0.56999999999999995
12-31-03,0.5
11-30-03,0.56000000000000005
10-31-03,0.39
09-30-03,0.09
08-31-03,0.22
07-31-03,0.06
06-30-03,-0.04
05-31-03,-0.14000000000000001
04-30-03,-0.27
03-31-03,-0.14000000000000001
02-28-03,0.14000000000000001
01-31-03,0.18
12-31-02,0.2
11-30-02,0
10-31-02,0.13
09-30-02,0.01
08-31-02,-0.14000000000000001
07-31-02,-0.27
06-30-02,-0.21
05-31-02,-0.15
04-30-02,-0.15
03-31-02,-0.16
02-28-02,-0.41
01-31-02,-0.63
12-31-01,-0.73
11-30-01,-0.88
10-31-01,-1
09-30-01,-0.75
08-31-01,-0.54
07-31-01,-0.51
06-30-01,-0.52
05-31-01,-0.5
04-30-01,-0.31
03-31-01,-0.32
02-28-01,-0.26
01-31-01,-0.14000000000000001
12-31-00,-0.06
11-30-00,0.25
10-31-00,0.28000000000000003
09-30-00,0.34
08-31-00,0.28999999999999998
07-31-00,0.47
06-30-00,0.54
05-31-00,0.6
04-30-00,0.51
03-31-00,0.79
02-29-00,0.97
01-31-00,0.85
12-31-99,0.35
11-30-99,0.71
10-31-99,0.44
09-30-99,0.34
08-31-99,0.19
07-31-99,0.03
06-30-99,-0.03
05-31-99,-0.18
04-30-99,-0.27
03-31-99,-0.37
02-28-99,-0.53
01-31-99,-0.57999999999999996
