Date,Value,Value
08-22-14,5304.18,1981.57
08-21-14,5332.58,1973.28
08-20-14,5309.46,1977.1
08-19-14,5318.04,1967.57
08-18-14,5297.42,1964.68
08-15-14,5262.47,1972.83
08-14-14,5273.21,1963.71
08-13-14,5253.03,1977.65
08-12-14,5228.84,1985.44
08-11-14,5232.34,1974.62
08-08-14,5175.33,1973.32
08-07-14,5207.6400000000003,1960.23
08-06-14,5229.91,1960.96
08-05-14,5261.39,1957.22
08-04-14,5281.58,1959.53
08-01-14,5297.14,1949.98
07-31-14,5338.34,1962.61
07-30-14,5385.4,1962.87
07-29-14,5414.33,1959.48
07-28-14,5413.05,1956.98
07-25-14,5414.69,1941.99
07-24-14,5437.31,1937.78
07-23-14,5426.33,1936.16
07-22-14,5415.17,1930.11
07-21-14,5375.26,1943.89
07-18-14,5388.34,1950.79
07-17-14,5392.93,1951.27
07-16-14,5428.53,1949.44
07-15-14,5386.31,1940.46
07-14-14,5410.5,1927.88
07-11-14,5366.88,1924.24
07-10-14,5365.54,1924.97
07-09-14,5417.6,1923.57
07-08-14,5417.33,1920.03
07-07-14,5460,1909.78
07-04-14,5491.87,1911.91
07-03-14,5496.51,1900.53
07-02-14,5482.47,1892.49
07-01-14,5469.73,1888.03
06-30-14,5435.17,1872.83
06-27-14,5417.62,1885.08
06-26-14,5405.81,1877.86
06-25-14,5402.91,1870.85
06-24-14,5431.35,1888.53
06-23-14,5446.18,1897.45
06-20-14,5453.38,1896.65
06-19-14,5472.46,1878.48
06-18-14,5407.2,1875.63
06-17-14,5394.32,1878.21
06-16-14,5396.29,1867.72
06-13-14,5403.23,1884.66
06-12-14,5411.92,1881.14
06-11-14,5405.07,1883.68
06-10-14,5409.82,1883.95
06-09-14,5411.69,1878.33
06-06-14,5407.08,1869.43
06-05-14,5375.07,1863.4
06-04-14,5363.18,1878.61
06-03-14,5361.62,1875.39
06-02-14,5369.26,1879.55
05-30-14,5358.99,1871.89
05-29-14,5356.67,1864.85
05-28-14,5341.99,1862.31
05-27-14,5344.26,1842.98
05-26-14,5351.05,1830.61
05-23-14,5314.39,1815.69
05-22-14,5302.71,1833.08
05-21-14,5277.67,1872.18
05-20-14,5269.04,1851.96
05-19-14,5280.31,1845.04
05-16-14,5289.12,1865.09
05-15-14,5300.99,1888.77
05-14-14,5327.78,1890.9
05-13-14,5314.88,1885.52
05-12-14,5294.77,1872.34
05-09-14,5273.89,1857.62
05-08-14,5306.47,1849.04
05-07-14,5275.15,1852.56
05-06-14,5303.52,1865.62
05-05-14,5289.13,1857.44
05-02-14,5294.5,1866.52
05-01-14,5294.59,1872.01
04-30-14,5277.41,1860.77
04-29-14,5258.2,1872.25
04-28-14,5222.2700000000004,1858.83
04-25-14,5225.8100000000004,1841.13
04-24-14,5242.5200000000004,1846.34
04-23-14,5238.32,1868.2
04-22-14,5239.74,1867.63
04-21-14,5200.53,1877.17
04-18-14,5212.4399999999996,1878.04
04-17-14,5207.04,1877.03
04-16-14,5181.2,1873.81
04-15-14,5121.41,1873.91
04-14-14,5146.1099999999997,1845.73
04-11-14,5152.3,1859.45
04-10-14,5213.58,1854.29
04-09-14,5212.74,1845.16
04-08-14,5201.66,1845.12
04-07-14,5196.1000000000004,1847.61
04-04-14,5242.2700000000004,1836.25
04-03-14,5220.54,1839.78
04-02-14,5225.7299999999996,1828.75
04-01-14,5216.92,1840.76
03-31-14,5195.3999999999996,1838.63
03-28-14,5163.07,1829.83
03-27-14,5132.84,1819.26
03-26-14,5122.45,1819.75
03-25-14,5086.3100000000004,1799.84
03-24-14,5045.01,1797.02
03-21-14,5062.8999999999996,1773.43
03-20-14,5049.59,1751.64
03-19-14,5110.6000000000004,1755.2
03-18-14,5121.76,1741.89
03-17-14,5088.29,1782.59
03-14-14,5058.21,1794.19
03-13-14,5115.0200000000004,1774.2
03-12-14,5136.33,1792.5
03-11-14,5181.09,1781.56
03-10-14,5178.2700000000004,1790.29
03-07-14,5205.3500000000004,1828.46
03-06-14,5240.05,1844.86
03-05-14,5199.8999999999996,1843.8
03-04-14,5188.7700000000004,1838.7
03-03-14,5129.03,1845.89
02-28-14,5218.83,1848.38
02-27-14,5185.6899999999996,1838.88
02-26-14,5190.92,1819.2
02-25-14,5222.16,1842.37
02-24-14,5206.2,1838.13
02-21-14,5186.03,1837.49
02-20-14,5148.6899999999996,1837.88
02-19-14,5180.03,1826.77
02-18-14,5175.8100000000004,1831.37
02-17-14,5138.4399999999996,1831.98
02-14-14,5114.0200000000004,1848.36
02-13-14,5095.04,1841.07
02-12-14,5093.8900000000003,1841.4
02-11-14,5070.1899999999996,1842.02
02-10-14,5015.2700000000004,1833.32
02-07-14,4991.43,1827.99
02-06-14,4939.6000000000004,1818.32
02-05-14,4873.72,1809.6
02-04-14,4845.24,1810.65
02-03-14,4903.67,1781
01-31-14,4948.7700000000004,1786.54
01-30-14,4972.55,1775.32
01-29-14,5013.6000000000004,1775.5
01-28-14,5004.17,1782.22
01-27-14,4998.3599999999997,1802.62
01-24-14,5059.45,1808.37
01-23-14,5149.92,1805.09
01-22-14,5171.92,1785.03
01-21-14,5161.1899999999996,1792.81
01-20-14,5161.96,1795.15
01-17-14,5163.34,1800.9
01-16-14,5153.8999999999996,1805.81
01-15-14,5151.16,1807.23
01-14-14,5125.8599999999997,1802.75
01-13-14,5148.8900000000003,1802.48
01-10-14,5136.49,1804.76
01-09-14,5091.6000000000004,1795.85
01-08-14,5118.5200000000004,1781.37
01-07-14,5100.46,1787.87
01-06-14,5095.2,1791.53
01-03-14,5112.8900000000003,1798.18
01-02-14,5104.3999999999996,1790.62
01-01-14,5157.12,1782
12-31-13,5156.9399999999996,1767.69
12-30-13,5148.84,1771.89
12-27-13,5134.42,1770.61
12-26-13,5078,1747.15
12-25-13,5061.04,1770.49
12-24-13,5060.51,1762.97
12-23-13,5062.72,1767.93
12-20-13,5021.42,1761.64
12-19-13,4996.6000000000004,1756.54
12-18-13,4959.29,1763.31
12-17-13,4913.25,1771.95
12-16-13,4933.8,1762.11
12-13-13,4899.07,1759.77
12-12-13,4907.82,1752.07
12-11-13,4965,1746.38
12-10-13,4991.95,1754.67
12-09-13,4997.3900000000003,1744.66
12-06-13,4974.79,1744.5
12-05-13,4944.97,1733.15
12-04-13,4960.59,1721.54
12-03-13,5011.7299999999996,1698.06
12-02-13,5047.55,1710.14
11-29-13,5080.3999999999996,1703.2
11-28-13,5078.7700000000004,1692.56
11-27-13,5050.99,1656.4
11-26-13,5046.08,1655.45
11-25-13,5060.54,1676.12
11-22-13,5048.24,1690.5
11-21-13,5031.0600000000004,1678.66
11-20-13,5046.3999999999996,1693.87
11-19-13,5058.34,1695
11-18-13,5087.33,1681.55
11-15-13,5051.3,1691.75
11-14-13,5017.62,1698.67
11-13-13,4968.67,1692.77
11-12-13,4995.7,1697.42
11-11-13,4997.74,1701.84
11-08-13,4970.93,1709.91
11-07-13,4992.7700000000004,1722.34
11-06-13,5041.92,1725.52
11-05-13,5006.53,1704.76
11-04-13,5019.75,1697.6
11-01-13,4999.68,1687.99
10-31-13,5049.46,1683.42
10-30-13,5089.26,1689.13
10-29-13,5075.87,1683.99
10-28-13,5078.3900000000003,1671.71
10-25-13,5068.91,1655.17
10-24-13,5092.04,1655.08
10-23-13,5069.1000000000004,1653.08
10-22-13,5101.0200000000004,1639.77
10-21-13,5057.03,1632.97
10-18-13,5046.1899999999996,1638.17
10-17-13,5006.9799999999996,1634.96
10-16-13,4936.1899999999996,1630.48
10-15-13,4932.16,1656.78
10-14-13,4923.8900000000003,1663.5
10-11-13,4910.3900000000003,1656.96
10-10-13,4868.5,1642.8
10-09-13,4811.4799999999996,1652.35
10-08-13,4835.3100000000004,1646.06
10-07-13,4853.07,1655.83
10-04-13,4880.41,1661.32
10-03-13,4888.6400000000003,1685.39
10-02-13,4893.08,1694.16
10-01-13,4905.66,1689.47
09-30-13,4885.54,1691.42
09-27-13,4929.6400000000003,1697.48
09-26-13,4918.8900000000003,1690.91
09-25-13,4913.3,1697.37
09-24-13,4911.07,1707.14
09-23-13,4913.37,1709.67
09-20-13,4922.59,1706.87
09-19-13,4948.32,1685.73
09-18-13,4860.3100000000004,1685.96
09-17-13,4831.8,1685.33
09-16-13,4852.72,1691.65
09-13-13,4795.45,1690.25
09-12-13,4804.96,1685.94
09-11-13,4804.88,1692.39
09-10-13,4777.88,1695.53
09-09-13,4728.75,1692.09
09-06-13,4692.22,1689.37
09-05-13,4660.88,1680.91
09-04-13,4659,1676.26
09-03-13,4632.49,1682.5
09-02-13,4621.4799999999996,1680.19
08-30-13,4563.09,1675.02
08-29-13,4601.54,1652.62
08-28-13,4606.67,1652.32
08-27-13,4651.1000000000004,1640.46
08-26-13,4698.4399999999996,1631.89
08-23-13,4705.18,1615.41
08-22-13,4656.07,1614.08
08-21-13,4648.37,1614.96
08-20-13,4689.84,1606.28
08-19-13,4717.83,1613.2
08-16-13,4734.34,1603.26
08-15-13,4711.54,1588.03
08-14-13,4759.2299999999996,1573.09
08-13-13,4727.42,1592.43
08-12-13,4719.96,1588.19
08-09-13,4732.5600000000004,1628.93
08-08-13,4719.91,1651.81
08-07-13,4683.9399999999996,1639.04
08-06-13,4719.83,1626.73
08-05-13,4702.62,1636.36
08-02-13,4717.72,1612.52
08-01-13,4666.38,1626.13
07-31-13,4622.63,1642.81
07-30-13,4638,1643.38
07-29-13,4632.51,1622.56
07-26-13,4662.18,1608.9
07-25-13,4676.55,1631.38
07-24-13,4700.18,1640.42
07-23-13,4688.47,1630.74
07-22-13,4683.95,1654.41
07-19-13,4647.3,1648.36
07-18-13,4639.55,1660.06
07-17-13,4615,1649.6
07-16-13,4611.2700000000004,1650.51
07-15-13,4592.74,1655.35
07-12-13,4583.46,1669.16
07-11-13,4589.59,1666.29
07-10-13,4505.7299999999996,1667.47
07-09-13,4474.45,1650.47
07-08-13,4440.05,1658.78
07-05-13,4410.43,1650.34
07-04-13,4457.8900000000003,1633.77
07-03-13,4406.1000000000004,1633.7
07-02-13,4439.7700000000004,1626.67
07-01-13,4432.53,1632.69
06-28-13,4389.13,1625.96
06-27-13,4383.95,1617.5
06-26-13,4347.38,1614.42
06-25-13,4309.22,1597.59
06-24-13,4281,1582.7
06-21-13,4352.97,1597.57
06-20-13,4383.1400000000003,1593.61
06-19-13,4592.2,1582.24
06-18-13,4571.66,1585.16
06-17-13,4572.57,1578.79
06-14-13,4524.1000000000004,1578.78
06-13-13,4496.68,1562.5
06-12-13,4530.6400000000003,1555.25
06-11-13,4522.09,1541.61
06-10-13,4531.41,1552.01
06-07-13,4509.9399999999996,1574.57
06-06-13,4474.47,1552.36
06-05-13,4493.96,1588.85
06-04-13,4571.04,1593.37
06-03-13,4535.84,1587.73
05-31-13,4559.93,1568.61
05-30-13,4615.6499999999996,1563.07
05-29-13,4618.8500000000004,1553.28
05-28-13,4630.33,1559.98
05-27-13,4612.24,1553.69
05-24-13,4633.5600000000004,1570.25
05-23-13,4633.6000000000004,1562.17
05-22-13,4749.2700000000004,1569.19
05-21-13,4752.22,1562.85
05-20-13,4746.21,1563.77
05-17-13,4703.24,1551.69
05-16-13,4724.09,1556.89
05-15-13,4714.92,1545.8
05-14-13,4707.05,1558.71
05-13-13,4702.51,1548.34
05-10-13,4689.75,1552.1
05-09-13,4711.8599999999997,1560.7
05-08-13,4742.97,1563.23
05-07-13,4684.75,1554.52
05-06-13,4642.8999999999996,1552.48
05-03-13,4655.8500000000004,1556.22
05-02-13,4623.25,1551.18
05-01-13,4650.16,1544.26
04-30-13,4664.3999999999996,1541.46
04-29-13,4626.47,1539.79
04-26-13,4589.7299999999996,1525.2
04-25-13,4587.7299999999996,1518.2
04-24-13,4551.24,1514.68
04-23-13,4503.41,1515.99
04-22-13,4443.87,1496.94
04-19-13,4434.8100000000004,1487.85
04-18-13,4423.13,1515.6
04-17-13,4435.8599999999997,1502.42
04-16-13,4482.7700000000004,1511.95
04-15-13,4504.4399999999996,1530.94
04-12-13,4551.09,1519.79
04-11-13,4577.3,1521.38
04-10-13,4526.1000000000004,1520.33
04-09-13,4458.3999999999996,1519.43
04-08-13,4431.6499999999996,1517.01
04-05-13,4413.08,1517.93
04-04-13,4412.62,1509.39
04-03-13,4456.09,1512.12
04-02-13,4466.46,1511.29
04-01-13,4441.3500000000004,1495.71
03-29-13,4461.16,1513.17
03-28-13,4461.8599999999997,1498.11
03-27-13,4444.76,1501.96
03-26-13,4460.93,1507.84
03-25-13,4460.58,1500.18
03-22-13,4480.6400000000003,1502.96
03-21-13,4478.3999999999996,1494.82
03-20-13,4486.7700000000004,1494.81
03-19-13,4468.99,1492.56
03-18-13,4484.32,1485.98
03-15-13,4545.8500000000004,1480.94
03-14-13,4508.04,1472.63
03-13-13,4467.38,1472.34
03-12-13,4495.05,1470.68
03-11-13,4493.1899999999996,1472.05
03-08-13,4467.93,1472.12
03-07-13,4464.68,1461.02
03-06-13,4455.6499999999996,1457.15
03-05-13,4446.6000000000004,1461.89
03-04-13,4391.91,1466.47
03-01-13,4392.38,1459.37
02-28-13,4426.12,1462.42
02-27-13,4383.42,1426.19
02-26-13,4356.25,1402.43
02-25-13,4419.1899999999996,1418.1
02-22-13,4401.3100000000004,1419.83
02-21-13,4378.62,1426.66
02-20-13,4465.84,1430.15
02-19-13,4466.7700000000004,1443.69
02-18-13,4425.72,1435.81
02-15-13,4414.16,1446.79
02-14-13,4439.6000000000004,1430.36
02-13-13,4457.7700000000004,1413.58
02-12-13,4458.62,1419.45
02-11-13,4411.17,1428.48
02-08-13,4439.34,1427.84
02-07-13,4411.37,1418.55
02-06-13,4444.68,1418.07
02-05-13,4425.9799999999996,1413.94
02-04-13,4440.62,1409.28
02-01-13,4497.8,1407.05
01-31-13,4470.67,1409.46
01-30-13,4485.79,1416.18
01-29-13,4474.6499999999996,1415.95
01-28-13,4446.17,1409.93
01-25-13,4453.91,1398.94
01-24-13,4419.3500000000004,1406.29
01-23-13,4399.1000000000004,1409.15
01-22-13,4409.5600000000004,1391.03
01-21-13,4404.72,1387.81
01-18-13,4394.8500000000004,1386.89
01-17-13,4398.09,1359.88
01-16-13,4377.2,1353.33
01-15-13,4402.05,1355.49
01-14-13,4390.3900000000003,1374.53
01-11-13,4397.58,1380.03
01-10-13,4374.93,1379.85
01-09-13,4334.32,1377.51
01-08-13,4316.38,1394.53
01-07-13,4332.7299999999996,1428.39
01-04-13,4339.09,1417.26
01-03-13,4324.99,1414.2
01-02-13,4335.8999999999996,1427.59
01-01-13,4261.42,1412.16
12-31-12,4261.07,1411.94
12-28-12,4261.25,1412.97
12-27-12,4273.76,1408.75
12-26-12,4265.93,1413.11
12-25-12,4262.1400000000003,1433.82
12-24-12,4257.42,1433.19
12-21-12,4264.1099999999997,1457.34
12-20-12,4291.43,1460.91
12-19-12,4297.3,1454.92
12-18-12,4256.45,1440.13
12-17-12,4225.83,1428.59
12-14-12,4214.45,1432.84
12-13-12,4209.49,1432.56
12-12-12,4210.3999999999996,1441.48
12-11-12,4195.0200000000004,1455.88
12-10-12,4171.3599999999997,1460.93
12-07-12,4164.95,1461.4
12-06-12,4167.71,1450.99
12-05-12,4158.29,1445.75
12-04-12,4156.76,1444.49
12-03-12,4150.4799999999996,1440.67
11-30-12,4136.09,1447.15
11-29-12,4132.46,1433.32
11-28-12,4080.35,1441.59
11-27-12,4086.11,1456.89
11-26-12,4084.67,1460.15
11-23-12,4090.09,1460.26
11-22-12,4053.22,1461.05
11-21-12,4011.83,1459.32
11-20-12,4001.28,1461.19
11-19-12,4001.64,1465.77
11-16-12,3905.41,1459.99
11-15-12,3931.93,1436.56
11-14-12,3945.55,1433.56
11-13-12,3979.46,1429.08
11-12-12,3977.24,1437.92
11-09-12,3988.97,1432.12
11-08-12,3999.79,1403.44
11-07-12,4025.59,1404.94
11-06-12,4063.25,1406.58
11-05-12,4046.12,1399.48
11-02-12,4071.54,1410.49
11-01-12,4076.7,1409.3
10-31-12,4050.88,1410.44
10-30-12,4057.66,1411.13
10-29-12,4022.62,1402.08
10-26-12,4044.37,1413.49
10-25-12,4057.02,1413.17
10-24-12,4043.55,1418.13
10-23-12,4037.13,1418.16
10-22-12,4109.2700000000004,1415.51
10-19-12,4120.3100000000004,1405.53
10-18-12,4156.7700000000004,1403.93
10-17-12,4146.75,1404.11
10-16-12,4097.2,1405.87
10-15-12,4034.7,1402.8
10-12-12,4026.75,1402.22
10-11-12,4031.4,1401.35
10-10-12,4008.74,1394.23
10-09-12,4034.49,1390.99
10-08-12,4073.39,1365
10-05-12,4112.03,1375.14
10-04-12,4072.73,1379.32
10-03-12,4039.19,1385.3
10-02-12,4059.84,1385.97
10-01-12,4060.18,1360.02
09-28-12,4022.69,1337.89
09-27-12,4060.26,1338.31
09-26-12,4034.11,1350.52
09-25-12,4118.34,1362.66
09-24-12,4097.25,1376.51
09-21-12,4126.58,1372.78
09-20-12,4102.96,1363.67
09-19-12,4145.3999999999996,1353.64
09-18-12,4122.09,1356.78
09-17-12,4149.6099999999997,1334.76
09-14-12,4167.9399999999996,1341.45
09-13-12,4067.96,1341.47
09-12-12,4058.03,1352.46
09-11-12,4034.52,1354.68
09-10-12,4012.53,1367.58
09-07-12,4021.23,1374.02
09-06-12,3944.52,1365.51
09-05-12,3875.61,1362.16
09-04-12,3879.44,1329.04
09-03-12,3915.43,1331.85
08-31-12,3904.16,1319.99
08-30-12,3879.68,1313.72
08-29-12,3918.37,1335.02
08-28-12,3928.53,1325.51
08-27-12,3940.72,1355.69
08-24-12,3933,1357.98
08-23-12,3957.92,1344.78
08-22-12,3938.34,1342.84
08-21-12,3976.21,1329.1
08-20-12,3935.39,1314.88
08-17-12,3936.73,1324.18
08-16-12,3927.94,1308.93
08-15-12,3889.11,1325.66
08-14-12,3898.16,1314.99
08-13-12,3889.47,1315.13
08-10-12,3896.66,1285.5
08-09-12,3903.38,1278.18
08-08-12,3894.13,1278.04
08-07-12,3895.14,1310.33
08-06-12,3862.63,1313.32
08-03-12,3818.93,1332.42
08-02-12,3739.67,1317.82
08-01-12,3793.9,1320.68
07-31-12,3795.86,1318.86
07-30-12,3797.51,1316.63
07-27-12,3769.05,1315.99
07-26-12,3706.95,1295.22
07-25-12,3605.86,1304.8599999999999
07-24-12,3612.21,1324.8
07-23-12,3632.55,1330.66
07-20-12,3720.59,1338.35
07-19-12,3784.46,1353.39
07-18-12,3739.08,1357.99
07-17-12,3702.6,1354.58
07-16-12,3710.45,1363.72
07-13-12,3701.18,1369.58
07-12-12,3651.91,1369.1
07-11-12,3705.71,1391.57
07-10-12,3704.03,1402.31
07-09-12,3702.79,1405.82
07-06-12,3729.43,1397.91
07-05-12,3773.15,1403.36
07-04-12,3804.85,1399.98
07-03-12,3812.58,1390.69
07-02-12,3769.43,1371.97
06-29-12,3749.17,1366.94
06-28-12,3620.96,1378.53
06-27-12,3622.23,1376.92
06-26-12,3583.56,1385.14
06-25-12,3590.22,1390.78
06-22-12,3635.69,1369.57
06-21-12,3674.46,1370.26
06-20-12,3724.68,1387.57
06-19-12,3700.08,1368.71
06-18-12,3642.3,1358.59
06-15-12,3628.25,1382.2
06-14-12,3590.24,1398.08
06-13-12,3596.8,1398.96
06-12-12,3576.34,1413.38
06-11-12,3574.21,1419.04
06-08-12,3549.45,1408.47
06-07-12,3596.09,1403.28
06-06-12,3546.26,1405.54
06-05-12,3473.29,1412.52
06-04-12,3452.12,1416.51
06-01-12,3463.1,1397.11
05-31-12,3518.62,1392.78
05-30-12,3531.29,1402.89
05-29-12,3599.86,1405.52
05-28-12,3571.66,1409.75
05-25-12,3561.14,1404.17
05-24-12,3570.65,1402.6
05-23-12,3548.7,1394.28
05-22-12,3638.96,1395.95
05-21-12,3584.46,1371.09
05-18-12,3566.74,1370.87
05-17-12,3619.1,1365.91
05-16-12,3637.86,1352.63
05-15-12,3678.8,1343.36
05-14-12,3721.41,1364.33
05-11-12,3790.09,1369.63
05-10-12,3792.2,1374.09
05-09-12,3773.08,1365.68
05-08-12,3804.72,1372.18
05-07-12,3853.51,1367.59
05-04-12,3881.22,1365.74
05-03-12,3933.7,1363.46
05-02-12,3942.12,1357.66
05-01-12,3966.32,1362.21
04-30-12,3971.38,1361.23
04-27-12,3982.11,1358.04
04-26-12,3956.52,1343.23
04-25-12,3934.2,1350.5
04-24-12,3904.48,1351.77
04-23-12,3869.63,1342.64
04-20-12,3944.43,1351.95
04-19-12,3922.4,1349.96
04-18-12,3936.53,1347.05
04-17-12,3939.3,1344.33
04-16-12,3875.03,1344.9
04-13-12,3879.96,1325.54
04-12-12,3928.29,1324.09
04-11-12,3873.67,1312.41
04-10-12,3859,1313.01
04-09-12,3917.58,1316.33
04-06-12,3925.02,1318.43
04-05-12,3931.98,1326.05
04-04-12,3939.74,1314.65
04-03-12,4056.28,1316
04-02-12,4086.96,1315.38
03-30-12,4039.95,1314.5
03-29-12,4013.53,1308.04
03-28-12,4052.86,1293.67
03-27-12,4085,1289.0899999999999
03-26-12,4078.11,1295.5
03-23-12,4041.05,1292.48
03-22-12,4029.61,1292.08
03-21-12,4049.12,1280.7
03-20-12,4069.22,1277.81
03-19-12,4112.8,1281.06
03-16-12,4099.04,1277.3
03-15-12,4061.71,1277.06
03-14-12,4031.41,1257.5999999999999
03-13-12,4042.54,1263.02
03-12-12,3998.25,1249.6400000000001
03-09-12,4012.24,1265.43
03-08-12,4017.89,1265.33
03-07-12,3932.18,1254
03-06-12,3926.88,1243.72
03-05-12,4031.37,1241.3
03-02-12,4054.87,1205.3499999999999
03-01-12,4079.69,1219.6600000000001
02-29-12,4070.07,1215.75
02-28-12,4075.86,1211.82
02-27-12,4058.14,1225.73
02-24-12,4076.6,1236.47
02-23-12,4043.21,1255.19
02-22-12,4027.74,1234.3499999999999
02-21-12,4050.11,1261.01
02-20-12,4063.5,1258.47
02-17-12,4007.59,1257.08
02-16-12,3964.6,1244.28
02-15-12,3977.4,1244.58
02-14-12,3947.32,1246.96
02-13-12,3978.38,1195.19
02-10-12,3945.26,1192.55
02-09-12,4009.47,1158.67
02-08-12,3997.27,1161.79
02-07-12,3987.01,1188.04
02-06-12,3963.75,1192.98
02-03-12,3964.54,1215.6500000000001
02-02-12,3937.03,1216.1300000000001
02-01-12,3927.43,1236.9100000000001
01-31-12,3857.97,1257.81
01-30-12,3843.37,1251.78
01-27-12,3879.55,1263.8499999999999
01-26-12,3903.66,1239.69
01-25-12,3831.7,1229.0999999999999
01-24-12,3827.85,1275.92
01-23-12,3860.27,1261.1199999999999
01-20-12,3816.36,1253.23
01-19-12,3801.21,1261.1500000000001
01-18-12,3751.45,1237.9000000000001
01-17-12,3729.33,1218.28
01-16-12,3684.24,1253.3
01-13-12,3674.56,1285.0899999999999
01-12-12,3695.3,1284.5899999999999
01-11-12,3685.96,1242
01-10-12,3709.29,1229.05
01-09-12,3648.1,1254.19
01-06-12,3652.36,1238.25
01-05-12,3677.78,1215.3900000000001
01-04-12,3734.42,1209.8800000000001
01-03-12,3751.66,1225.3800000000001
01-02-12,3683.1,1200.8599999999999
12-30-11,3660.34,1224.58
12-29-11,3610.71,1203.6600000000001
12-28-11,3591.12,1207.25
12-27-11,3639.92,1195.54
12-26-11,3635.73,1194.8900000000001
12-23-11,3631.74,1155.46
12-22-11,3610.61,1164.97
12-21-11,3583.02,1144.03
12-20-11,3588.8,1123.95
12-19-11,3518.22,1099.23
12-16-11,3543.89,1131.42
12-15-11,3534.41,1160.4000000000001
12-14-11,3522.54,1151.06
12-13-11,3609.15,1175.3800000000001
12-12-11,3635.22,1162.95
12-09-11,3694.54,1136.43
12-08-11,3678.9,1129.56
12-07-11,3739.97,1166.76
12-06-11,3723.13,1202.0899999999999
12-05-11,3763.63,1204.0899999999999
12-02-11,3728.19,1216.01
12-01-11,3707.15,1209.1099999999999
11-30-11,3700.72,1188.68
11-29-11,3574,1172.8699999999999
11-28-11,3534.42,1162.27
11-25-11,3418.3,1154.23
11-24-11,3421.58,1185.9000000000001
11-23-11,3441.5,1198.6199999999999
11-22-11,3514.62,1165.24
11-21-11,3523.05,1173.97
11-18-11,3622.86,1204.42
11-17-11,3654.17,1218.8900000000001
11-16-11,3692.13,1212.92
11-15-11,3702.8,1210.08
11-14-11,3744.44,1176.8
11-11-11,3777.3,1159.27
11-10-11,3682.39,1177.5999999999999
11-09-11,3723.9,1162.3499999999999
11-08-11,3800.37,1123.82
11-07-11,3777.58,1123.53
11-04-11,3787.71,1140.6500000000001
11-03-11,3788.71,1193.8900000000001
11-02-11,3749.79,1192.76
11-01-11,3715.85,1204.49
10-31-11,3880.03,1178.81
10-28-11,4018.67,1172.6400000000001
10-27-11,3998.47,1120.76
10-26-11,3806.56,1172.53
10-25-11,3817.39,1119.46
10-24-11,3840.42,1199.3800000000001
10-21-11,3780.22,1200.07
10-20-11,3676.29,1260.3399999999999
10-19-11,3745.56,1254.05
10-18-11,3711.33,1286.94
10-17-11,3753.16,1292.28
10-14-11,3770.28,1300.67
10-13-11,3726.65,1304.8900000000001
10-12-11,3759.22,1331.94
10-11-11,3689.11,1337.43
10-10-11,3673.33,1345.02
10-07-11,3602.63,1343.8
10-06-11,3556.32,1325.84
10-05-11,3445.06,1326.73
10-04-11,3369.63,1305.44
10-03-11,3452.19,1316.14
09-30-11,3536.13,1308.8699999999999
09-29-11,3609.24,1317.72
09-28-11,3589.38,1313.64
09-27-11,3617.94,1319.49
09-26-11,3459.13,1343.8
09-23-11,3447.19,1353.22
09-22-11,3433,1339.22
09-21-11,3621.92,1337.88
09-20-11,3669.49,1339.67
09-19-11,3626.18,1320.64
09-16-11,3714.38,1307.4100000000001
09-15-11,3692.94,1296.67
09-14-11,3599.16,1280.0999999999999
09-13-11,3582.93,1268.45
09-12-11,3539.94,1283.5
09-09-11,3642.97,1287.1400000000001
09-08-11,3767.94,1295.52
09-07-11,3752.02,1278.3599999999999
09-06-11,3654.81,1271.5
09-05-11,3703.19,1267.6400000000001
09-02-11,3842.93,1265.42
09-01-11,3925.49,1287.8699999999999
08-31-11,3930.88,1271.83
08-30-11,3851.64,1270.98
08-29-11,3827.31,1289
08-26-11,3753.82,1279.56
08-25-11,3758.11,1284.94
08-24-11,3788.08,1286.17
08-23-11,3766.43,1300.1600000000001
08-22-11,3719.32,1312.94
08-19-11,3721.54,1314.55
08-18-11,3770.22,1345.2
08-17-11,3937.63,1331.1
08-16-11,3913.82,1325.69
08-15-11,3928.49,1320.47
08-12-11,3855.31,1316.28
08-11-11,3782.94,1317.37
08-10-11,3715.9,1333.27
08-09-11,3776.02,1343.6
08-08-11,3741.82,1340.68
08-05-11,3877.94,1328.98
08-04-11,3965.6,1329.47
08-03-11,4120.28,1337.77
08-02-11,4181.62,1348.65
08-01-11,4254.09,1342.08
07-29-11,4293.8999999999996,1357.16
07-28-11,4310.6899999999996,1346.29
07-27-11,4338.66,1340.2
07-26-11,4401.21,1335.1
07-25-11,4375.01,1347.32
07-22-11,4400.1000000000004,1356.62
07-21-11,4372.72,1361.22
07-20-11,4302.45,1363.61
07-19-11,4250.51,1360.48
07-18-11,4193.34,1355.66
07-15-11,4262.2,1347.24
07-14-11,4272.97,1335.25
07-13-11,4304.9799999999996,1337.38
07-12-11,4233.49,1330.36
07-11-11,4263.29,1312.62
07-08-11,4367.1499999999996,1305.1400000000001
07-07-11,4397.47,1319.68
07-06-11,4374.8999999999996,1314.52
07-05-11,4404.87,1314.41
07-04-11,4415.1899999999996,1314.16
07-01-11,4386.58,1324.46
06-30-11,4365.92,1328.17
06-29-11,4296.4399999999996,1333.51
06-28-11,4217.1899999999996,1335.54
06-27-11,4175.51,1332.63
06-24-11,4171.57,1332.87
06-23-11,4162.8999999999996,1332.41
06-22-11,4269.1000000000004,1325.83
06-21-11,4257.51,1328.26
