Date,Value
07-31-17,53.9
06-30-17,57.4
05-31-17,56.9
04-30-17,57.5
03-31-17,55.2
02-28-17,57.6
01-31-17,56.5
12-31-16,56.6
11-30-16,56.2
10-31-16,54.6
09-30-16,56.6
08-31-16,51.7
07-31-16,54.9
06-30-16,56.1
05-31-16,53.6
04-30-16,55.7
03-31-16,54.9
02-29-16,54.3
01-31-16,54
12-31-15,55.2
11-30-15,55.8
10-31-15,58.1
09-30-15,56.3
08-31-15,58.6
07-31-15,59
06-30-15,56
05-31-15,56.6
04-30-15,57.5
03-31-15,57.3
02-28-15,57.9
01-31-15,57.2
12-31-14,56.3
11-30-14,58.8
10-31-14,56.1
09-30-14,57.6
08-31-14,58.2
07-31-14,57
06-30-14,56.6
05-31-14,56.8
04-30-14,55.2
03-31-14,54.1
02-28-14,53.1
01-31-14,54.7
12-31-13,52.9
11-30-13,53.7
10-31-13,54.4
09-30-13,53.6
08-31-13,56.7
07-31-13,54.9
06-30-13,54
05-31-13,54.3
04-30-13,53.8
03-31-13,55.2
02-28-13,56.1
01-31-13,55.3
12-31-12,55.6
11-30-12,54.8
10-31-12,54.2
09-30-12,54.7
08-31-12,53
07-31-12,52.4
06-30-12,53.7
05-31-12,54.4
04-30-12,54.4
03-31-12,55.6
02-29-12,56
01-31-12,56.1
12-31-11,52.5
11-30-11,52.9
10-31-11,52.9
09-30-11,52.3
08-31-11,53.6
07-31-11,53.5
06-30-11,54.2
05-31-11,54.9
04-30-11,55
03-31-11,55.8
02-28-11,58.1
01-31-11,57.7
12-31-10,56.8
11-30-10,56.3
10-31-10,55.4
09-30-10,53.4
08-31-10,52.5
07-31-10,54.6
06-30-10,54.5
05-31-10,55.3
04-30-10,55.1
03-31-10,53.4
02-28-10,51.8
01-31-10,50.1
12-31-09,49.9
11-30-09,49.3
10-31-09,50.9
09-30-09,50.5
08-31-09,49.1
07-31-09,47
06-30-09,46.8
05-31-09,44.2
04-30-09,43.4
03-31-09,40
02-28-09,41.5
01-31-09,43.1
12-31-08,40
11-30-08,37.6
10-31-08,44.7
09-30-08,49.4
08-31-08,50.6
07-31-08,50
06-30-08,48.3
05-31-08,51.4
04-30-08,51.8
03-31-08,49.4
02-29-08,49.9
01-31-08,45
12-31-07,52.3
11-30-07,52.2
10-31-07,53.1
09-30-07,52.6
08-31-07,52.5
07-31-07,53.3
06-30-07,55.3
05-31-07,54.4
04-30-07,53.4
03-31-07,52.7
02-28-07,54.4
01-31-07,55.3
12-31-06,53.4
11-30-06,54.3
10-31-06,54.6
09-30-06,54.8
08-31-06,53.7
07-31-06,55.2
06-30-06,55.3
05-31-06,57.2
04-30-06,58.4
03-31-06,57.6
02-28-06,57.4
01-31-06,55.8
12-31-05,58.7
11-30-05,59.1
10-31-05,57.4
09-30-05,56.2
08-31-05,61.3
07-31-05,58.9
06-30-05,58.4
05-31-05,55.5
04-30-05,55.7
03-31-05,58.5
02-28-05,58.9
01-31-05,57.4
12-31-04,59.6
11-30-04,58.4
10-31-04,58.8
09-30-04,57.8
08-31-04,57.3
07-31-04,58.5
06-30-04,58.6
05-31-04,58.5
04-30-04,59.6
03-31-04,58.3
02-29-04,58
01-31-04,61.2
12-31-03,56.8
11-30-03,57.5
10-31-03,58.7
09-30-03,57.6
08-31-03,59
07-31-03,57.3
06-30-03,54.3
05-31-03,52.8
04-30-03,50.1
03-31-03,49.1
02-28-03,52.6
01-31-03,53.3
12-31-02,52.3
11-30-02,52.9
10-31-02,51.4
09-30-02,52.3
08-31-02,50.9
07-31-02,50.3
06-30-02,52.5
05-31-02,54.8
04-30-02,53.5
03-31-02,52.8
02-28-02,52.7
01-31-02,48.8
12-31-01,49.7
11-30-01,48.2
10-31-01,44.8
09-30-01,49.5
08-31-01,46.9
07-31-01,48.1
06-30-01,50.1
05-31-01,49
04-30-01,48.3
03-31-01,50.7
02-28-01,51.3
01-31-01,51.6
12-31-00,54
11-30-00,56.2
10-31-00,56.7
09-30-00,56.7
08-31-00,57.6
07-31-00,55.3
06-30-00,56.9
05-31-00,57.7
04-30-00,58
03-31-00,57.4
02-29-00,54.9
01-31-00,56.6
12-31-99,56.9
11-30-99,54.9
10-31-99,57.6
09-30-99,56.2
08-31-99,56.4
07-31-99,56.2
06-30-99,56.7
05-31-99,55.3
04-30-99,55.5
03-31-99,55.3
02-28-99,54.4
01-31-99,55.5
