Date,Value
08-16-17,1.7883
08-15-17,1.7876000000000001
08-14-17,1.7762
08-11-17,1.7958000000000001
08-10-17,1.8149999999999999
08-09-17,1.8277000000000001
08-08-17,1.8262
08-07-17,1.8065
08-04-17,1.7971999999999999
08-03-17,1.7746999999999999
08-02-17,1.7922
08-01-17,1.7939000000000001
07-31-17,1.8187
07-28-17,1.8230999999999999
07-27-17,1.8221000000000001
07-26-17,1.8044
07-25-17,1.8105
07-24-17,1.7829999999999999
07-21-17,1.7597
07-20-17,1.7355
07-19-17,1.7754000000000001
07-18-17,1.7690999999999999
07-17-17,1.7771999999999999
07-14-17,1.7713000000000001
07-13-17,1.7753000000000001
07-12-17,1.7603
07-11-17,1.7539
07-10-17,1.7295
07-07-17,1.7515000000000001
07-06-17,1.7690999999999999
07-05-17,1.7696000000000001
07-03-17,1.7643
06-30-17,1.7369000000000001
06-29-17,1.7422
06-28-17,1.7493000000000001
06-27-17,1.7224999999999999
06-26-17,1.7183999999999999
06-23-17,1.71
06-22-17,1.7041999999999999
06-21-17,1.6728000000000001
06-20-17,1.6705000000000001
06-19-17,1.6868000000000001
06-16-17,1.6816
06-15-17,1.6871
06-14-17,1.7239
06-13-17,1.7783
06-12-17,1.7757000000000001
06-09-17,1.8015000000000001
06-08-17,1.8003
06-07-17,1.7958000000000001
06-06-17,1.7977000000000001
06-05-17,1.8153999999999999
06-02-17,1.8182
06-01-17,1.8389
05-31-17,1.8362000000000001
05-30-17,1.8322000000000001
05-26-17,1.83
05-25-17,1.8258000000000001
05-24-17,1.8312999999999999
05-23-17,1.8555999999999999
05-22-17,1.8465
05-19-17,1.8483000000000001
05-18-17,1.8323
05-17-17,1.81
05-16-17,1.8392999999999999
05-15-17,1.85
05-12-17,1.865
05-11-17,1.9092
05-10-17,1.8736999999999999
05-09-17,1.8577999999999999
05-08-17,1.8669
05-05-17,1.8693
05-04-17,1.8655999999999999
05-03-17,1.8834
05-02-17,1.8926000000000001
05-01-17,1.925
04-28-17,1.9209000000000001
04-27-17,1.9242999999999999
04-26-17,1.913
04-25-17,1.9187000000000001
04-24-17,1.8842000000000001
04-21-17,1.8553999999999999
04-20-17,1.869
04-19-17,1.8592
04-18-17,1.8619000000000001
04-17-17,1.8920999999999999
04-13-17,1.9256
04-12-17,1.919
04-11-17,1.9045000000000001
04-10-17,1.9335
04-07-17,1.9488000000000001
04-06-17,1.9544999999999999
04-05-17,1.9706999999999999
04-04-17,1.9637
04-03-17,1.9662999999999999
03-31-17,1.9847999999999999
03-30-17,1.9738
03-29-17,1.9751000000000001
03-28-17,1.974
03-27-17,1.974
03-24-17,1.9837
03-23-17,1.9682999999999999
03-22-17,1.9783999999999999
03-21-17,1.9849000000000001
03-20-17,2.0105
03-17-17,2.02
03-16-17,2.0283000000000002
03-15-17,2.0217000000000001
03-14-17,1.9955000000000001
03-13-17,2.0182000000000002
03-10-17,2.0162
03-09-17,2.0137
03-08-17,2.0114999999999998
03-07-17,2.0324
03-06-17,2.0278
03-03-17,2.044
03-02-17,2.0211000000000001
03-01-17,2.0335999999999999
02-28-17,2.0122
02-27-17,2.0251000000000001
02-24-17,2.0123000000000002
02-23-17,2.0388999999999999
02-22-17,2.0453000000000001
02-21-17,2.0347
02-17-17,2.0175999999999998
02-16-17,2.0246
02-15-17,2.0602999999999998
02-14-17,2.0236000000000001
02-13-17,2.0146000000000002
02-10-17,2.0171000000000001
02-09-17,2.0047000000000001
02-08-17,1.9822
02-07-17,1.9957
02-06-17,2.0228000000000002
02-03-17,2.0457000000000001
02-02-17,2.0567000000000002
02-01-17,2.0488
01-31-17,2.0594000000000001
01-30-17,2.0674999999999999
01-27-17,2.0733999999999999
01-26-17,2.0764999999999998
01-25-17,2.0676999999999999
01-24-17,2.0514999999999999
01-23-17,2.0186000000000002
01-20-17,2.0366
01-19-17,2.0670999999999999
01-18-17,2.0230000000000001
01-17-17,1.9988999999999999
01-13-17,2.0102000000000002
01-12-17,1.9991000000000001
01-11-17,1.9996
01-10-17,1.9795
01-09-17,1.9684999999999999
01-06-17,1.9856
01-05-17,1.9722
01-04-17,2.0045999999999999
01-03-17,1.9983
12-30-16,1.9714
12-29-16,1.9629000000000001
12-28-16,1.9809000000000001
12-27-16,2.0135000000000001
12-23-16,1.9954000000000001
12-22-16,1.9809000000000001
12-21-16,1.9351
12-20-16,1.9349000000000001
12-19-16,1.8878999999999999
12-16-16,1.8866000000000001
12-15-16,1.9191
12-14-16,1.9698
12-13-16,1.9903
12-12-16,2.0093000000000001
12-09-16,2.0034000000000001
12-08-16,2.0007000000000001
12-07-16,1.9679
12-06-16,1.9923
12-05-16,1.9634
12-02-16,1.9417
12-01-16,1.9982
11-30-16,1.9753000000000001
11-29-16,1.8918999999999999
11-28-16,1.8847
11-25-16,1.9323999999999999
11-23-16,1.9496
11-22-16,1.9496
11-21-16,1.9488000000000001
11-18-16,1.9456
11-17-16,1.923
11-16-16,1.8756999999999999
11-15-16,1.8559000000000001
11-14-16,1.8711
11-10-16,1.9097999999999999
11-09-16,1.8473999999999999
11-08-16,1.7351000000000001
11-07-16,1.7266999999999999
11-04-16,1.6860999999999999
11-03-16,1.6898
11-02-16,1.7128000000000001
11-01-16,1.7421
10-31-16,1.7309000000000001
10-28-16,1.7383999999999999
10-27-16,1.7306999999999999
10-26-16,1.7335
10-25-16,1.7063999999999999
10-24-16,1.6910000000000001
10-21-16,1.6819
10-20-16,1.6887000000000001
10-19-16,1.6951000000000001
10-18-16,1.6814
10-17-16,1.6970000000000001
10-14-16,1.6756
10-13-16,1.6383000000000001
10-12-16,1.6467000000000001
10-11-16,1.6462000000000001
10-07-16,1.6414
10-06-16,1.6548
10-05-16,1.635
10-04-16,1.6175999999999999
10-03-16,1.6345000000000001
09-30-16,1.6101000000000001
09-29-16,1.5599000000000001
09-28-16,1.5766
09-27-16,1.5417000000000001
09-26-16,1.5579000000000001
09-23-16,1.5829
09-22-16,1.5656000000000001
09-21-16,1.5238
09-20-16,1.5044
09-19-16,1.5141
09-16-16,1.5219
09-15-16,1.5044
09-14-16,1.4964
09-13-16,1.5024999999999999
09-12-16,1.5103
09-09-16,1.5132000000000001
09-08-16,1.5346
09-07-16,1.5158
09-06-16,1.496
09-02-16,1.4845999999999999
09-01-16,1.4674
08-31-16,1.4694
08-30-16,1.464
08-29-16,1.4691000000000001
08-26-16,1.4871000000000001
08-25-16,1.5017
08-24-16,1.4917
08-23-16,1.4924999999999999
08-22-16,1.4807999999999999
08-19-16,1.4947999999999999
08-18-16,1.4857
08-17-16,1.476
08-16-16,1.4563999999999999
08-15-16,1.4622999999999999
08-12-16,1.4554
08-11-16,1.4719
08-10-16,1.4591000000000001
08-09-16,1.4907999999999999
08-08-16,1.5093000000000001
08-05-16,1.5089999999999999
08-04-16,1.4762999999999999
08-03-16,1.4613
08-02-16,1.4399
08-01-16,1.4638
07-29-16,1.4903
07-28-16,1.5202
07-27-16,1.4943
07-26-16,1.502
07-25-16,1.4965999999999999
