Date,Open,High,Low,Value
01-04-17,9045.48,9121.5400000000009,9035.34,9115.7199999999993
01-03-17,9081.61,9170.17,8980.34,9023.86
12-30-16,9097.14,9107.15,9019.41,9043.9
12-29-16,9096.4699999999993,9141.48,9052.5499999999993,9085.14
12-28-16,9198.99,9237.14,9084.66,9088.49
12-27-16,9198.5,9241.84,9196,9199.23
12-23-16,9174.7999999999993,9198.09,9163.16,9190.64
12-22-16,9220.24,9225.98,9138.86,9159.64
12-21-16,9276.0400000000009,9286.7099999999991,9228.67,9229.44
12-20-16,9250.91,9320.19,9247.6299999999992,9309.67
12-19-16,9169.57,9233.7099999999991,9169.57,9232.98
12-16-16,9270.01,9286.98,9159.09,9167.49
12-15-16,9243.09,9361.17,9224.01,9258.86
12-14-16,9346.24,9362.5,9207.85,9218.36
12-13-16,9344.75,9402.41,9275.56,9345.85
12-12-16,9388.2999999999993,9397.1299999999992,9292.85,9322.64
12-09-16,9443.49,9490.2900000000009,9379.5300000000007,9407.19
12-08-16,9373.65,9426.7199999999993,9307.15,9421.08
12-07-16,9142.58,9383.65,9135.43,9371.61
12-06-16,9084.41,9144.6200000000008,9046.2199999999993,9140.27
12-05-16,9089.2800000000007,9129.7000000000007,9061.5,9081.61
12-02-16,9049.02,9075.82,9032.24,9048.9599999999991
12-01-16,8976.9599999999991,9074.6299999999992,8976.9599999999991,9037.2000000000007
11-30-16,8918.7199999999993,9042.65,8906.36,8981.65
11-29-16,8956.19,8991.61,8938.43,8943.58
11-28-16,9027.2099999999991,9029.59,8933.34,8962.4599999999991
11-25-16,8999.92,9044.2099999999991,8999.92,9044.2099999999991
11-23-16,8909.2199999999993,9003.67,8909.1,9000.0400000000009
11-22-16,8918.7900000000009,8943.42,8892.4699999999993,8911.48
11-21-16,8869.4500000000007,8907.8799999999992,8868.23,8897.34
11-18-16,8788.92,8859.06,8765.0400000000009,8856.4699999999993
11-17-16,8752.3700000000008,8797.2900000000009,8737.23,8791.23
11-16-16,8801.2199999999993,8816.82,8716.49,8749.08
11-15-16,8792.8799999999992,8844.5300000000007,8725.75,8814.5
11-14-16,8603.3799999999992,8771.7099999999991,8602.7099999999991,8765.7099999999991
11-11-16,8530.59,8579.32,8499.73,8578.65
11-10-16,8422.2800000000007,8611.17,8422.2800000000007,8556.6
11-09-16,8301.1299999999992,8425.4500000000007,8189.62,8397.31
11-08-16,8285.11,8345.77,8158.04,8328.2900000000009
11-07-16,8116.68,8330.91,8116.68,8330.36
11-04-16,8051.56,8143.76,8034.84,8075.14
11-03-16,8040.9,8108.7,8035.61,8053.09
11-02-16,8004.24,8067.37,8003.57,8025.8
11-01-16,8068.01,8095.91,7958.79,8008.38
10-31-16,8043.52,8075.26,8028.78,8058.02
10-28-16,8018.61,8085.4,7972.5,8018.55
10-27-16,7987.42,8019.4,7935.68,8014.96
10-26-16,7947.83,8034.69,7885.7,7967.02
10-25-16,8040.36,8070.87,8014.93,8019.16
10-24-16,8044.74,8100.2,8044.74,8056.44
10-21-16,8006.73,8035.97,7950.69,8026.65
10-20-16,8085.62,8097.49,8017.85,8036.34
10-19-16,8018.37,8088.63,8012,8064.72
10-18-16,8031.71,8087.9,8005,8008.56
10-17-16,8002.41,8049.26,7991.99,8009.53
10-14-16,8082.14,8134.83,8037.43,8039.29
10-13-16,8027.14,8076.48,7937.9,8055.34
10-12-16,8088.72,8108.58,8045.05,8054.98
10-11-16,8145.71,8152.01,8060.49,8086.59
10-10-16,8073.68,8145.55,8073.68,8137.09
10-07-16,8122.89,8122.89,8021.72,8056.86
10-06-16,8121.43,8140.07,8087.75,8128.19
10-05-16,8087.38,8145.4,8086.83,8128.01
10-04-16,8124.54,8171.93,8063.29,8074.89
10-03-16,8061.68,8101.57,8042.24,8099.38
09-30-16,8005.64,8105.93,8005.64,8078.79
09-29-16,8000.15,8051.6,7966.29,7984.86
09-28-16,7991.32,8024.21,7953.01,8004.94
09-27-16,7915.85,7994.37,7905.86,7981.09
09-26-16,7911.77,7939.82,7879.61,7914.69
09-23-16,7948.5,7956.24,7923.49,7936.99
09-22-16,7951.3,8018.64,7950.17,7963.12
09-21-16,7808.16,7944.08,7807.85,7931.32
09-20-16,7816.07,7851.19,7793.11,7793.23
09-19-16,7794.33,7846.65,7777.06,7792.38
09-16-16,7802.98,7802.98,7747.79,7770.33
09-15-16,7752.79,7819.85,7712.13,7800.36
09-14-16,7768.14,7802.22,7732.56,7755.4
09-13-16,7898.92,7899.16,7753.88,7771.91
09-12-16,7786.59,7956.33,7756.99,7925.9
09-09-16,8025.19,8038.04,7822.41,7822.59
09-08-16,8049.62,8083.3,8038.07,8076.6
09-07-16,7962.2,8070.14,7960.44,8057.6
09-06-16,7948.19,7954.47,7904.25,7952.4
09-02-16,7925.72,7995.89,7925.72,7946.79
09-01-16,7896.3,7945.09,7849.33,7917.56
08-31-16,7894.77,7898.12,7817.57,7878.69
08-30-16,7862.86,7926.48,7862.86,7910.12
08-29-16,7830.69,7877.2,7825.45,7860.3
08-26-16,7876.01,7915.3,7804.62,7824.54
08-25-16,7902.39,7909.15,7860.66,7868.03
08-24-16,7919.5,7949.17,7901.9,7918.65
08-23-16,7923.77,7951.42,7922.22,7923.4
08-22-16,7914.21,7914.39,7871.26,7894.77
08-19-16,7905.07,7943.2,7883.75,7930.35
08-18-16,7879.12,7922.06,7871.99,7922.06
08-17-16,7851.83,7886.79,7829.93,7882.47
08-16-16,7836.97,7864.07,7824.11,7850.79
08-15-16,7820.4,7891.97,7819.36,7852.56
08-12-16,7833.86,7833.86,7791.59,7807.18
08-11-16,7803.89,7871.29,7803.89,7846.65
08-10-16,7835.57,7843.24,7791.53,7802.92
08-09-16,7878.33,7895.57,7830.05,7836.78
08-08-16,7873.2,7937.11,7860.45,7869.31
08-05-16,7753.49,7869.13,7753.49,7866.57
08-04-16,7705.94,7727.93,7667.32,7720.01
08-03-16,7659.59,7719.8,7656.24,7711.36
08-02-16,7789.76,7792.71,7622.92,7648.44
08-01-16,7843.67,7861.21,7794.69,7815.65
07-29-16,7848.97,7881.65,7807.73,7846.41
07-28-16,7849.33,7879.21,7779.16,7864.13
07-27-16,7980.11,7980.11,7831.18,7861.45
07-26-16,7903.36,7980.87,7899.59,7980.3
07-25-16,7969.09,7969.09,7886.4,7892.95
07-22-16,7875.59,7972.53,7861.36,7965.98
07-21-16,7926.57,7926.57,7842.02,7858.59
07-20-16,7972.38,8021.96,7945.27,7962.33
07-19-16,7956.05,7979.72,7914.57,7961.47
07-18-16,7973.9,7996.44,7928.64,7972.86
07-15-16,8018.37,8018.61,7969.82,7985.17
07-14-16,7959.04,8048.09,7959.04,8015.93
07-13-16,7896.54,7952.49,7841.14,7930.71
07-12-16,7738.84,7891,7738.84,7879.06
07-11-16,7705.82,7752.54,7687.82,7711.91
07-08-16,7542.57,7707.47,7542.57,7683.28
07-07-16,7460.77,7550.3,7458.39,7492.56
07-06-16,7432.26,7462.84,7328.86,7458.03
07-05-16,7532.83,7532.83,7402.17,7462.05
07-01-16,7505.11,7587.65,7500.48,7557.62
06-30-16,7416.85,7485.13,7341.93,7485.13
06-29-16,7278.03,7440.7,7278.03,7412.95
06-28-16,7143.29,7253.42,7143.29,7252.63
06-27-16,7267.49,7267.49,7029.41,7093.4
06-24-16,7652.28,7652.28,7293.87,7320.55
06-23-16,7641.13,7696.81,7624.14,7671.53
06-22-16,7635.28,7644.73,7589.66,7600.2
06-21-16,7651.43,7678.32,7595.51,7649.29
06-20-16,7636.68,7757.23,7636.68,7672.62
06-17-16,7547.2,7623.59,7532.65,7589.84
06-16-16,7546.23,7558.59,7440.73,7546.11
06-15-16,7579.85,7659.62,7563.01,7569.07
06-14-16,7670.43,7701.19,7523.26,7564.81
06-13-16,7753.82,7753.82,7672.29,7676.1
06-10-16,7849.76,7849.76,7736.19,7764.85
06-09-16,7886.61,7892.4,7823.99,7882.23
06-08-16,7860.85,7950.6,7860.85,7900.68
06-07-16,7782.08,7890.39,7782.08,7855.12
06-06-16,7734.94,7782.88,7701.68,7772.4
06-03-16,7759.36,7759.36,7640.19,7730.13
06-02-16,7755.65,7776.15,7729.15,7763.08
06-01-16,7787.69,7787.69,7698.27,7773.25
05-31-16,7775.32,7829.69,7768.68,7798.35
05-27-16,7725.01,7774.44,7725.01,7772.28
05-26-16,7746.45,7779.59,7699.7,7722.69
05-25-16,7689.8,7764.36,7689.8,7743.71
05-24-16,7655.87,7724.34,7655.87,7681.15
05-23-16,7672.93,7686.27,7633.34,7638.09
05-20-16,7607.99,7697.14,7606.96,7671.89
05-19-16,7603.61,7636.68,7524.54,7585.88
05-18-16,7594.9,7706.28,7569.8,7630.35
05-17-16,7558.23,7730.13,7553.96,7607.63
05-16-16,7514.55,7604.46,7513.82,7562.61
05-13-16,7591,7634.89,7469.97,7507.31
05-12-16,7717.94,7753.67,7574.19,7600.2
05-11-16,7828.68,7846.9,7710.39,7710.45
05-10-16,7753.03,7838.95,7753.03,7831.97
05-09-16,7734.45,7775.26,7720.5,7738.53
05-06-16,7660.9,7749.37,7613.6,7738.96
05-05-16,7762.41,7780.56,7663.58,7667.48
05-04-16,7822.65,7836.94,7741.21,7756.14
05-03-16,7890.75,7890.75,7744.71,7828.32
05-02-16,7888.62,7955.17,7876.96,7923.95
04-29-16,7943.63,7949.29,7818.05,7871.63
04-28-16,8067.04,8074.1,7954.5,7966.04
04-27-16,8055.89,8111.29,8022.54,8091.34
04-26-16,7993.15,8086.35,7993.15,8081.47
04-25-16,8075.63,8090.49,7946.58,7990.35
04-22-16,8013.19,8100.9,7997.2,8085.98
04-21-16,8103.46,8103.46,8000.34,8010.94
04-20-16,8105.9,8149,8088.39,8109.19
04-19-16,8021.96,8141.96,8021.96,8106.14
04-18-16,7958.06,8018.58,7919.5,8002.65
04-15-16,7982.92,8019.77,7950.21,7978.23
04-14-16,7973.47,8025.98,7948.44,7980.78
04-13-16,7784.7,7968.3,7784.7,7960.74
04-12-16,7713.37,7787.93,7690.08,7758.69
04-11-16,7746.21,7840.1,7698.97,7699.49
04-08-16,7668.73,7819.36,7668.73,7736.28
04-07-16,7721.9,7724.43,7623.89,7652.83
04-06-16,7773.5,7773.5,7655.93,7753.88
04-05-16,7795.49,7818.6,7758.51,7772.46
04-04-16,7890.69,7929.74,7808.22,7816.99
04-01-16,7924.99,7924.99,7792.01,7887.77
03-31-16,7959.1,7968.66,7914.63,7944.11
03-30-16,7967.63,8034.02,7957.36,7965.19
03-29-16,7858.17,7956.48,7799.87,7951.61
03-28-16,7933.82,7938.33,7811.54,7858.71
03-24-16,7933.58,7933.58,7848.57,7926.02
03-23-16,8009.17,8009.2,7931.08,7956.78
03-22-16,8048.76,8048.76,7980.24,8011.67
03-21-16,8073.07,8114.27,8033.78,8075.38
03-18-16,7960.13,8091.95,7950.45,8075.69
03-17-16,7730.13,7973.75,7725.44,7959.95
03-16-16,7632.66,7746.09,7612.08,7729.33
03-15-16,7666.59,7666.59,7604.52,7646.98
03-14-16,7684.5,7712.43,7651.49,7690.41
03-11-16,7542.94,7695.95,7542.94,7693.09
03-10-16,7532.65,7596.27,7426.84,7518.09
03-09-16,7481.66,7543.85,7478.8,7528.44
03-08-16,7664.77,7664.77,7469.36,7478.37
03-07-16,7640.34,7693.15,7575.35,7686.02
03-04-16,7605.01,7726.5,7590.27,7651.85
03-03-16,7513.7,7617.98,7507.12,7602.03
03-02-16,7494.45,7525.94,7466.25,7517.17
03-01-16,7368.55,7512.39,7368.55,7500.3
02-29-16,7395.65,7423.28,7344.24,7345.03
02-26-16,7387.61,7464.06,7377.44,7405.03
02-25-16,7298.98,7369.82,7250.01,7369.58
02-24-16,7282.9,7309.95,7129.43,7290.88
02-23-16,7373.91,7375.79,7278.64,7325.17
02-22-16,7341.44,7463.63,7341.44,7421.11
02-19-16,7273.95,7297.73,7192.54,7285.95
02-18-16,7329.44,7339.73,7233.96,7284.73
02-17-16,7227.35,7383.16,7225.22,7326.45
02-16-16,7069.89,7228.05,7041.69,7209.56
02-12-16,6903.11,7050.73,6903.11,7048.69
02-11-16,6948.37,6954.21,6794.32,6883.49
02-10-16,7007.7,7100.31,6979.34,6983.94
02-09-16,6908.83,7038.94,6842.86,6996.3
02-08-16,6918.03,6953.54,6791.39,6924.31
02-05-16,7038.09,7069.16,6920.68,6942.82
02-04-16,6836.1,7058.65,6831.9,7051.25
02-03-16,6792.67,6857.3,6655.86,6834.76
02-02-16,6947.57,6947.57,6740.72,6764.16
02-01-16,6887.15,7000.81,6848.93,6968.83
01-29-16,6716.84,6906.76,6693.99,6906.76
01-28-16,6771.84,6789.75,6644.17,6701.97
01-27-16,6840.9,6927.96,6726.25,6756.12
01-26-16,6666.03,6819.9,6666.03,6815.76
01-25-16,6770.62,6770.62,6643.71,6651.78
01-22-16,6712.08,6878.98,6712.08,6778.54
01-21-16,6624.25,6732.12,6554.01,6689.97
01-20-16,6607.74,6705.26,6403.31,6625.53
01-19-16,6713.73,6770.87,6593,6657.2
01-15-16,6763.74,6763.74,6560.11,6689.06
01-14-16,6731.03,6848.89,6621.38,6799.92
01-13-16,6988.2,7013.79,6675.54,6721.37
01-12-16,6932.35,6982.96,6876.12,6978.21
01-11-16,6964.14,6994.48,6820.66,6914.56
01-08-16,7011.11,7057.89,6934.69,6946.36
01-07-16,7185.01,7185.01,6981.53,6995.39
01-06-16,7334.8,7334.8,7183.06,7217.05
01-05-16,7362.09,7386.36,7277.05,7363.95
01-04-16,7491.41,7491.41,7289.05,7352.59
12-31-15,7525.52,7566.69,7488.12,7508.71
12-30-15,7617.5,7617.5,7528.44,7537.4
12-29-15,7581.5,7626.7,7563.47,7619.78
12-28-15,7614.09,7614.09,7508.65,7566.7
12-24-15,7606.23,7652.8,7601.48,7622.61
12-23-15,7531.73,7621.7,7511.81,7610.49
12-22-15,7437.44,7543.18,7419.16,7526.77
12-21-15,7384.87,7447,7376.68,7415.39
12-18-15,7527.83,7527.83,7361.11,7364.04
12-17-15,7684.93,7765.39,7532.52,7533.38
12-16-15,7580.61,7705.52,7577.05,7687
12-15-15,7507.43,7585.27,7507.43,7551.25
12-14-15,7516.99,7543.73,7406.25,7489.64
12-11-15,7659.16,7659.16,7515.68,7524.64
12-10-15,7637.17,7727.48,7629.19,7671.47
12-09-15,7643.57,7728.36,7565.81,7627.91
12-08-15,7868.28,7868.28,7640.86,7663.24
12-07-15,7945.09,8014.99,7861.82,7884.78
12-04-15,7890.69,7963.91,7831.52,7954.83
12-03-15,8032.26,8052.97,7852.38,7885.82
12-02-15,8197.39,8197.39,7994.31,8030.43
12-01-15,8105.66,8209.24,8088.9,8204.27
11-30-15,8216.76,8235.52,8101.09,8101.45
11-27-15,8183.56,8241,8174.12,8215.42
11-25-15,8180.27,8194.9500000000007,8148.78,8172.05
11-24-15,8215.36,8215.36,8103.13,8174.91
11-23-15,8303.3799999999992,8327.32,8211.7099999999991,8226.8700000000008
11-20-15,8286.6299999999992,8358.2000000000007,8279.8700000000008,8301.7999999999993
11-19-15,8193.68,8282.06,8193.68,8272.56
11-18-15,8063.05,8196.9599999999991,8063.05,8191.33
11-17-15,8053.21,8145.92,8014.65,8058.3
11-16-15,8005.76,8052.78,7921.27,8052.05
11-13-15,8047.85,8091.71,7995.1,8010.27
11-12-15,8166.08,8166.08,8054.63,8059.54
11-11-15,8217.98,8244.35,8177.44,8187.1
11-10-15,8220.9599999999991,8257.2099999999991,8144.03,8217.49
11-09-15,8230.59,8279.01,8058.57,8215.18
11-06-15,8172.11,8242.2800000000007,8144.34,8241.43
11-05-15,8155.42,8225.56,8140.62,8180.15
11-04-15,8205.31,8213.2900000000009,8132.73,8153.29
11-03-15,8240.94,8240.94,8163.77,8206.7099999999991
11-02-15,8131.97,8270.09,8131.97,8242.9500000000007
10-30-15,8138,8172.57,8113.76,8128.07
10-29-15,8058.08,8143.48,8052.66,8138
10-28-15,8075.93,8107.48,7987.61,8070.08
10-27-15,8277.49,8277.49,8031.04,8063.56
10-26-15,8297.11,8321.11,8268.08,8282.2999999999993
10-23-15,8250.75,8314.59,8219.3799999999992,8295.58
10-22-15,8125.39,8267.9599999999991,8125.39,8238.93
10-21-15,8163.77,8219.0499999999993,8109.25,8118.93
10-20-15,8106.51,8176.16,8079.04,8158.53
10-19-15,8077.39,8120.94,8040.72,8107
10-16-15,8207.35,8214.69,8037.37,8078.61
10-15-15,8105.72,8220.99,8088.48,8208.57
10-14-15,8071.12,8137.39,8048.22,8091.95
10-13-15,8248.73,8248.73,8075.03,8077.74
10-12-15,8254.31,8262.36,8181.67,8260.93
10-09-15,8200.56,8281.7999999999993,8200.56,8253.16
10-08-15,8076.95,8206.8700000000008,8055.5,8191.63
10-07-15,7976.84,8101.73,7976.84,8080.35
10-06-15,8052.59,8073.91,7967.12,7971.86
10-05-15,7882.88,8089.7,7882.88,8055.2
10-02-15,7827.6,7873.86,7682.97,7873.64
10-01-15,7789.7,7837.23,7755.5,7832.7
09-30-15,7708.48,7812.17,7707,7785.63
09-29-15,7676.9,7716.44,7640.88,7700.71
09-28-15,7848.19,7848.19,7672.34,7675.87
09-25-15,7784.11,7899.18,7784.11,7850.62
09-24-15,7849.47,7849.47,7732.17,7781.38
09-23-15,7895.51,7904.74,7811.38,7861.28
09-22-15,8078.71,8078.71,7858.15,7896.36
09-21-15,8043.05,8164.14,8043.05,8099.91
09-18-15,8210.64,8210.64,8017.91,8036.37
09-17-15,8183.06,8320.0400000000009,8180.51,8215.44
09-16-15,8163.57,8197.4599999999991,8122.2,8183.37
09-15-15,8021.25,8181.12,8021.25,8163.93
09-14-15,8054.96,8056.78,8000.99,8015.66
09-11-15,8030.48,8053.8,7997.1,8051.62
09-10-15,7956.95,8080.74,7949.63,8030.48
09-09-15,8019.61,8078.01,7942.13,7956.22
09-08-15,7813.51,8020.49,7813.51,8012.86
09-04-15,7866.11,7870.54,7762.06,7793.83
09-03-15,7875.65,7946.23,7851.59,7871.21
09-02-15,7688.74,7865.69,7688.74,7865.32
09-01-15,7835.31,7835.31,7647.04,7677.32
