Date,Value
07-31-17,93.4
06-30-17,95.1
05-31-17,97.1
04-30-17,97
03-31-17,96.9
02-28-17,96.3
01-31-17,98.5
12-31-16,98.2
11-30-16,93.8
10-31-16,87.2
09-30-16,91.2
08-31-16,89.8
07-31-16,90
06-30-16,93.5
05-31-16,94.7
04-30-16,89
03-31-16,91
02-29-16,91.7
01-31-16,92
12-31-15,92.6
11-30-15,91.3
10-31-15,90
09-30-15,87.2
08-31-15,91.9
07-31-15,93.1
06-30-15,96.1
05-31-15,90.7
04-30-15,95.9
03-31-15,93
02-28-15,95.4
01-31-15,98.1
12-31-14,93.6
11-30-14,88.8
10-31-14,86.9
09-30-14,84.6
08-31-14,82.5
07-31-14,81.8
06-30-14,82.5
05-31-14,81.900000000000006
04-30-14,84.1
03-31-14,80
02-28-14,81.599999999999994
01-31-14,81.2
12-31-13,82.5
11-30-13,75.099999999999994
10-31-13,73.2
09-30-13,77.5
08-31-13,82.1
07-31-13,85.1
06-30-13,84.1
05-31-13,84.5
04-30-13,76.400000000000006
03-31-13,78.599999999999994
02-28-13,77.599999999999994
01-31-13,73.8
12-31-12,72.900000000000006
11-30-12,82.7
10-31-12,82.6
09-30-12,78.3
08-31-12,74.3
07-31-12,72.3
06-30-12,73.2
05-31-12,79.3
04-30-12,76.400000000000006
03-31-12,76.2
02-29-12,75.3
01-31-12,75
12-31-11,69.900000000000006
11-30-11,63.7
10-31-11,60.8
09-30-11,59.5
08-31-11,55.8
07-31-11,63.7
06-30-11,71.5
05-31-11,74.3
04-30-11,69.8
03-31-11,67.5
02-28-11,77.5
01-31-11,74.2
12-31-10,74.5
11-30-10,71.599999999999994
10-31-10,67.7
09-30-10,68.2
08-31-10,68.900000000000006
07-31-10,67.8
06-30-10,76
05-31-10,73.599999999999994
04-30-10,72.2
03-31-10,73.599999999999994
02-28-10,73.599999999999994
01-31-10,74.400000000000006
12-31-09,72.5
11-30-09,67.400000000000006
10-31-09,70.599999999999994
09-30-09,73.5
08-31-09,65.7
07-31-09,66
06-30-09,70.8
05-31-09,68.7
04-30-09,65.099999999999994
03-31-09,57.3
02-28-09,56.3
01-31-09,61.2
12-31-08,60.1
11-30-08,55.3
10-31-08,57.6
09-30-08,70.3
08-31-08,63
07-31-08,61.2
06-30-08,56.4
05-31-08,59.8
04-30-08,62.6
03-31-08,69.5
02-29-08,70.8
01-31-08,78.400000000000006
12-31-07,75.5
11-30-07,76.099999999999994
10-31-07,80.900000000000006
09-30-07,83.4
08-31-07,83.4
07-31-07,90.4
06-30-07,85.3
05-31-07,88.3
04-30-07,87.1
03-31-07,88.4
02-28-07,91.3
01-31-07,96.9
12-31-06,91.7
11-30-06,92.1
10-31-06,93.6
09-30-06,85.4
08-31-06,82
07-31-06,84.7
06-30-06,84.9
05-31-06,79.099999999999994
04-30-06,87.4
03-31-06,88.9
02-28-06,86.7
01-31-06,91.2
12-31-05,91.5
11-30-05,81.599999999999994
10-31-05,74.2
09-30-05,76.900000000000006
08-31-05,89.1
07-31-05,96.5
06-30-05,96
05-31-05,86.9
04-30-05,87.7
03-31-05,92.6
02-28-05,94.1
01-31-05,95.5
12-31-04,97.1
11-30-04,92.8
10-31-04,91.7
09-30-04,94.2
08-31-04,95.9
07-31-04,96.7
06-30-04,95.6
05-31-04,90.2
04-30-04,94.2
03-31-04,95.8
02-29-04,94.4
01-31-04,103.8
12-31-03,92.6
11-30-03,93.7
10-31-03,89.6
09-30-03,87.7
08-31-03,89.3
07-31-03,90.9
06-30-03,89.7
05-31-03,92.1
04-30-03,86
03-31-03,77.599999999999994
02-28-03,79.900000000000006
01-31-03,82.4
12-31-02,86.7
11-30-02,84.2
10-31-02,80.599999999999994
09-30-02,86.1
08-31-02,87.6
07-31-02,88.1
06-30-02,92.4
05-31-02,96.9
04-30-02,93
03-31-02,95.7
02-28-02,90.7
01-31-02,93
12-31-01,88.8
11-30-01,83.9
10-31-01,82.7
09-30-01,81.8
08-31-01,91.5
07-31-01,92.4
06-30-01,92.6
05-31-01,92
04-30-01,88.4
03-31-01,91.5
02-28-01,90.6
01-31-01,94.7
12-31-00,98.4
11-30-00,107.6
10-31-00,105.8
09-30-00,106.8
08-31-00,107.3
07-31-00,108.3
06-30-00,106.4
05-31-00,110.7
04-30-00,109.2
03-31-00,107.1
02-29-00,111.3
01-31-00,112
12-31-99,105.4
11-30-99,107.2
10-31-99,103.2
09-30-99,107.2
08-31-99,104.5
07-31-99,106
06-30-99,107.3
05-31-99,106.8
04-30-99,104.6
03-31-99,105.7
02-28-99,108.1
01-31-99,103.9
