Date,Value
07-31-17,0.56999999999999995
07-28-17,0.56000000000000005
07-27-17,0.57999999999999996
07-26-17,0.56000000000000005
07-25-17,0.61
07-24-17,0.53
07-21-17,0.51
07-20-17,0.53
07-19-17,0.54
07-18-17,0.53
07-17-17,0.59
07-14-17,0.6
07-13-17,0.62
07-12-17,0.59
07-11-17,0.63
07-10-17,0.65
07-07-17,0.66
07-06-17,0.64
07-05-17,0.6
07-04-17,0.62
07-03-17,0.62
06-30-17,0.67
06-29-17,0.63
06-28-17,0.59
06-27-17,0.56999999999999995
06-26-17,0.5
06-23-17,0.51
06-22-17,0.51
06-21-17,0.53
06-20-17,0.52
06-19-17,0.55000000000000004
06-16-17,0.52
06-15-17,0.53
06-14-17,0.49
06-13-17,0.57999999999999996
06-12-17,0.57999999999999996
06-09-17,0.56999999999999995
06-08-17,0.55000000000000004
06-07-17,0.54
06-06-17,0.51
06-05-17,0.55000000000000004
06-02-17,0.53
06-01-17,0.57999999999999996
05-31-17,0.33
05-30-17,0.33
05-29-17,0.37
05-26-17,0.37
05-25-17,0.38
05-24-17,0.38
05-23-17,0.41
05-22-17,0.38
05-19-17,0.36
05-18-17,0.35
05-17-17,0.35
05-16-17,0.45
05-15-17,0.47
05-12-17,0.45
05-11-17,0.51
05-10-17,0.54
05-09-17,0.52
05-08-17,0.51
05-05-17,0.47
05-04-17,0.48
05-03-17,0.44
05-02-17,0.41
05-01-17,0.44
04-28-17,0.08
04-27-17,0.09
04-26-17,0.1
04-25-17,0.13
04-24-17,7.0000000000000007E-2
04-21-17,0.05
04-20-17,0.03
04-19-17,0.01
04-18-17,-0.03
04-17-17,0.05
04-14-17,0.04
04-13-17,0.04
04-12-17,0.04
04-11-17,0.1
04-10-17,0.17
04-07-17,0.18
04-06-17,0.14000000000000001
04-05-17,0.14000000000000001
04-04-17,0.16
04-03-17,0.12
03-31-17,0.01
03-30-17,0.04
03-29-17,0
03-28-17,0.04
03-27-17,0
03-24-17,0.03
03-23-17,0.04
03-22-17,0.02
03-21-17,0.04
03-20-17,0.08
03-17-17,0.12
03-16-17,0.16
03-15-17,0.11
03-14-17,0.22
03-13-17,0.25
03-10-17,0.19
03-09-17,0.22
03-08-17,0.18
03-07-17,0.14000000000000001
03-06-17,0.12
03-03-17,0.1
03-02-17,0.1
03-01-17,7.0000000000000007E-2
02-28-17,-0.35
02-27-17,-0.37
02-24-17,-0.43
02-23-17,-0.37
02-22-17,-0.33
02-21-17,-0.31
02-20-17,-0.32
02-17-17,-0.32
02-16-17,-0.28999999999999998
02-15-17,-0.24
02-14-17,-0.27
02-13-17,-0.3
02-10-17,-0.33
02-09-17,-0.34
02-08-17,-0.4
02-07-17,-0.34
02-06-17,-0.33
02-03-17,-0.27
02-02-17,-0.26
02-01-17,-0.27
01-31-17,-0.05
01-30-17,-0.01
01-27-17,-0.02
01-26-17,0
01-25-17,0.01
01-24-17,-0.03
01-23-17,-0.1
01-20-17,-0.03
01-19-17,-0.03
01-18-17,-7.0000000000000007E-2
01-17-17,-0.17
01-16-17,-0.1
01-13-17,-0.1
01-12-17,-0.14000000000000001
01-11-17,-0.13
01-10-17,-0.12
01-09-17,-0.14000000000000001
01-06-17,-0.08
01-05-17,-0.16
01-04-17,-0.06
01-03-17,-0.06
01-02-17,-0.06
12-30-16,0.37
12-29-16,0.4
12-28-16,0.43
12-27-16,0.48
12-26-16,0.46
12-23-16,0.46
12-22-16,0.48
12-21-16,0.46
12-20-16,0.48
12-19-16,0.46
12-16-16,0.52
12-15-16,0.52
12-14-16,0.5
12-13-16,0.4
12-12-16,0.4
12-09-16,0.39
12-08-16,0.33
12-07-16,0.27
12-06-16,0.31
12-05-16,0.32
12-02-16,0.31
12-01-16,0.37
11-30-16,0.69
11-29-16,0.6
11-28-16,0.62
11-25-16,0.66
11-24-16,0.66
11-23-16,0.66
11-22-16,0.62
11-21-16,0.62
11-18-16,0.66
11-17-16,0.61
11-16-16,0.53
11-15-16,0.53
11-14-16,0.56999999999999995
11-11-16,0.46
11-10-16,0.46
11-09-16,0.36
11-08-16,0.16
11-07-16,0.13
11-04-16,0.08
11-03-16,0.12
11-02-16,0.11
11-01-16,0.13
10-31-16,0.19
10-28-16,0.21
10-27-16,0.22
10-26-16,0.16
10-25-16,0.12
10-24-16,0.13
10-21-16,0.1
10-20-16,0.12
10-19-16,0.11
10-18-16,0.1
10-17-16,0.13
10-14-16,0.16
10-13-16,0.11
10-12-16,0.13
10-11-16,0.13
