Date,Value,Value
01-11-17,1373.3,1262.9929999999999
01-10-17,1370.904,1259.5250000000001
01-09-17,1357.491,1258.8779999999999
01-06-17,1367.2809999999999,1263.481
01-05-17,1371.9359999999999,1259.317
01-04-17,1387.954,1260.7550000000001
01-03-17,1365.492,1252.1079999999999
12-30-16,1357.13,1241.6579999999999
12-29-16,1363.1769999999999,1247.2270000000001
12-28-16,1360.825,1247.431
12-27-16,1377.7070000000001,1258.1690000000001
12-23-16,1371.51,1255.2729999999999
12-22-16,1362.6590000000001,1253.432
12-21-16,1375.193,1256.355
12-20-16,1383.9559999999999,1259.578
12-19-16,1371.684,1254.8430000000001
12-16-16,1364.1890000000001,1252.211
12-15-16,1366.414,1254.163
12-14-16,1356.0239999999999,1249.4549999999999
12-13-16,1373.5340000000001,1260.057
12-12-16,1373.1420000000001,1252.4159999999999
12-09-16,1388.0730000000001,1254.6500000000001
12-08-16,1386.3679999999999,1248.229
12-07-16,1364.5060000000001,1244.867
12-06-16,1352.6679999999999,1229.1020000000001
12-05-16,1337.7860000000001,1224.191
12-02-16,1314.2529999999999,1216.5429999999999
12-01-16,1313.8030000000001,1216.059
11-30-16,1322.3389999999999,1220.6769999999999
11-29-16,1328.2190000000001,1223.7080000000001
11-28-16,1329.828,1222.133
11-25-16,1347.203,1229.1110000000001
11-23-16,1342.0940000000001,1224.3340000000001
11-22-16,1334.3409999999999,1222.904
11-21-16,1322.2339999999999,1219.991
11-18-16,1315.6420000000001,1210.991
11-17-16,1309.4839999999999,1213.7159999999999
11-16-16,1302.2,1207.7349999999999
11-15-16,1302.144,1209.5340000000001
11-14-16,1298.595,1200.665
11-11-16,1282.394,1199.164
11-10-16,1251.6079999999999,1200.0029999999999
11-09-16,1232.162,1197.998
11-08-16,1195.144,1184.376
11-07-16,1192.252,1180.009
11-04-16,1163.4390000000001,1154.6590000000001
11-03-16,1156.885,1156.078
11-02-16,1162.5250000000001,1161.077
11-01-16,1177.943,1169.298
10-31-16,1191.3879999999999,1177.4559999999999
10-28-16,1187.6130000000001,1176.982
10-27-16,1189.9469999999999,1180.2190000000001
10-26-16,1204.749,1184.376
10-25-16,1216.104,1186.789
10-24-16,1226.4480000000001,1191.9110000000001
10-21-16,1218.096,1186.3019999999999
10-20-16,1219.787,1186.4079999999999
10-19-16,1222.6420000000001,1188.3019999999999
10-18-16,1217.3,1185.4380000000001
10-17-16,1210.136,1178.1369999999999
10-14-16,1212.4079999999999,1181.5419999999999
10-13-16,1215.75,1181.5840000000001
10-12-16,1227.2260000000001,1185.22
10-11-16,1227.623,1183.903
10-10-16,1250.7639999999999,1198.9860000000001
10-07-16,1236.559,1193.3130000000001
10-06-16,1246.239,1197.4380000000001
10-05-16,1248.3710000000001,1197.4390000000001
10-04-16,1239.778,1192.345
10-03-16,1245.7840000000001,1198.308
09-30-16,1251.646,1202.251
09-29-16,1237.751,1192.894
09-28-16,1255.6659999999999,1204.261
09-27-16,1246.3810000000001,1197.644
09-26-16,1240.9380000000001,1190.645
09-23-16,1254.623,1200.4670000000001
09-22-16,1263.4380000000001,1207.3
09-21-16,1245.04,1198.9739999999999
09-20-16,1228.33,1185.943
09-19-16,1232.5260000000001,1186.0260000000001
09-16-16,1224.779,1185.3979999999999
09-15-16,1227.0229999999999,1189.8150000000001
09-14-16,1211.5909999999999,1177.9670000000001
09-13-16,1212.32,1178.7049999999999
09-12-16,1235.8710000000001,1196.808
09-09-16,1219.21,1179.835
09-08-16,1258.3589999999999,1209.94
09-07-16,1261.008,1212.7819999999999
09-06-16,1253.3699999999999,1212.405
09-02-16,1251.8309999999999,1208.9390000000001
09-01-16,1239.8040000000001,1203.3030000000001
08-31-16,1239.9069999999999,1203.0550000000001
08-30-16,1246.03,1205.9090000000001
08-29-16,1244.943,1208.097
08-26-16,1238.0309999999999,1201.7380000000001
08-25-16,1240.0050000000001,1203.9090000000001
08-24-16,1237.25,1205.1220000000001
08-23-16,1248.5809999999999,1211.8340000000001
08-22-16,1239.7439999999999,1209.107
08-19-16,1236.769,
08-18-16,1236.8489999999999,
08-17-16,1227.682,
08-16-16,1231.1289999999999,
08-15-16,1241.864,
08-12-16,1229.82,
08-11-16,1229.116,
08-10-16,1223.2750000000001,
08-09-16,1231.7449999999999,
08-08-16,1230.422,
08-05-16,1231.299,
08-04-16,1213.759,
08-03-16,1212.7249999999999,
08-02-16,1202.3489999999999,
08-01-16,1219.125,
07-29-16,1219.942,
07-28-16,1217.325,
07-27-16,1218.9269999999999,
07-26-16,1216.8589999999999,
07-25-16,1209.8219999999999,
07-22-16,1212.8889999999999,
07-21-16,1203.8599999999999,
07-20-16,1209.7449999999999,
07-19-16,1200.4449999999999,
07-18-16,1207.9059999999999,
07-15-16,1205.309,
07-14-16,1202.171,
07-13-16,1201.1610000000001,
07-12-16,1205.8879999999999,
07-11-16,1190.0329999999999,
07-08-16,1177.3599999999999,
07-07-16,1149.7560000000001,
07-06-16,1147.3330000000001,
07-05-16,1139.453,
07-01-16,1156.77,
06-30-16,1151.923,
06-29-16,1131.617,
06-28-16,1107.298,
06-27-16,1089.646,
06-24-16,1127.538,
06-23-16,1172.222,
06-22-16,1148.971,
06-21-16,1153.8710000000001,
06-20-16,1157.701,
06-17-16,1144.6980000000001,
06-16-16,1148.191,
06-15-16,1149.3019999999999,
06-14-16,1147.8230000000001,
06-13-16,1150.6990000000001,
06-10-16,1163.931,
06-09-16,1181.202,
06-08-16,1188.954,
06-07-16,1179.973,
06-06-16,1176.8720000000001,
06-03-16,1164.135,
06-02-16,1170.5840000000001,
06-01-16,1163.0409999999999,
05-31-16,1154.7919999999999,
05-27-16,1150.45,
05-26-16,1139.7539999999999,
05-25-16,1141.0239999999999,
05-24-16,1135.307,
05-23-16,1111.367,
05-20-16,1112.2760000000001,
05-19-16,1094.778,
05-18-16,1102.954,
05-17-16,1097.6759999999999,
05-16-16,1116.212,
05-13-16,1102.4390000000001,
05-12-16,1108.5989999999999,
05-11-16,1114.741,
05-10-16,1128.8330000000001,
05-09-16,1118.2539999999999,
05-06-16,1114.72,
05-05-16,1107.9480000000001,
05-04-16,1113.135,
05-03-16,1121.7560000000001,
05-02-16,1140.92,
04-29-16,1130.845,
04-28-16,1140.3979999999999,
04-27-16,1154.1489999999999,
04-26-16,1150.7280000000001,
04-25-16,1138.098,
04-22-16,1146.69,
04-21-16,1135.77,
04-20-16,1142.2940000000001,
04-19-16,1140.2329999999999,
04-18-16,1139.278,
04-15-16,1130.923,
04-14-16,1128.5889999999999,
04-13-16,1129.9259999999999,
04-12-16,1105.713,
04-11-16,1094.3420000000001,
04-08-16,1097.3140000000001,
04-07-16,1092.7850000000001,
04-06-16,1108.8130000000001,
04-05-16,1095.854,
04-04-16,1108.5409999999999,
04-01-16,1117.684,
03-31-16,1114.028,
03-30-16,1110.442,
03-29-16,1109.0820000000001,
03-28-16,1080.231,
03-24-16,1079.537,
03-23-16,1075.6990000000001,
03-22-16,1097.3389999999999,
03-21-16,1098.578,
03-18-16,1101.673,
03-17-16,1091.2529999999999,
03-16-16,1074.511,
03-15-16,1066.6659999999999,
03-14-16,1084.25,
03-11-16,1087.557,
03-10-16,1063.989,
03-09-16,1072.7650000000001,
03-08-16,1067.8779999999999,
03-07-16,1094.146,
03-04-16,1081.9349999999999,
03-03-16,1076.048,
03-02-16,1065.673,
03-01-16,1054.4939999999999,
02-29-16,1033.9010000000001,
02-26-16,1037.183,
02-25-16,1031.576,
02-24-16,1022.077,
02-23-16,1012.151,
02-22-16,1021.736,
02-19-16,1010.011,
02-18-16,1004.706,
02-17-16,1011.133,
02-16-16,995.80200000000002,
02-12-16,971.99,
02-11-16,953.71500000000003,
02-10-16,963.48099999999999,
02-09-16,963.89499999999998,
02-08-16,969.33799999999997,
02-05-16,985.61800000000005,
02-04-16,1014.789,
02-03-16,1010.298,
02-02-16,1008.835,
02-01-16,1032.3879999999999,
01-29-16,1035.3810000000001,
01-28-16,1003.273,
01-27-16,1002.747,
01-26-16,1017.974,
01-25-16,997.37300000000005,
01-22-16,1020.66,
01-21-16,997.34199999999998,
01-20-16,999.31500000000005,
01-19-16,994.86900000000003,
01-15-16,1007.725,
01-14-16,1025.6669999999999,
01-13-16,1010.187,
01-12-16,1044.6969999999999,
01-11-16,1041.896,
01-08-16,1046.202,
01-07-16,1064.566,
01-06-16,1094.366,
01-05-16,1110.4390000000001,
01-04-16,1108.624,
12-31-15,1135.8889999999999,
12-30-15,1149.643,
12-29-15,1160.5219999999999,
12-28-15,1148.213,
12-24-15,1154.7570000000001,
12-23-15,1152.817,
12-22-15,1137.6859999999999,
12-21-15,1127.742,
12-18-15,1121.02,
12-17-15,1135.3610000000001,
12-16-15,1148.9739999999999,
12-15-15,1131.5519999999999,
12-14-15,1115.8579999999999,
12-11-15,1123.6079999999999,
12-10-15,1149.0229999999999,
12-09-15,1145.8720000000001,
12-08-15,1159.3969999999999,
12-07-15,1164.296,
12-04-15,1183.3969999999999,
12-03-15,1170.566,
12-02-15,1191.6859999999999,
12-01-15,1204.1590000000001,
11-30-15,1198.1110000000001,
11-27-15,1202.375,
11-25-15,1198.0150000000001,
11-24-15,1188.8140000000001,
11-23-15,1180.3589999999999,
11-20-15,1175.1510000000001,
11-19-15,1166.7280000000001,
11-18-15,1171.75,
11-17-15,1153.21,
11-16-15,1156.0830000000001,
11-13-15,1146.549,
11-12-15,1154.809,
11-11-15,1178.0709999999999,
11-10-15,1187.6969999999999,
11-09-15,1184.432,
11-06-15,1199.7470000000001,
11-05-15,1190.6890000000001,
11-04-15,1190.385,
11-03-15,1191.578,
11-02-15,1186.0909999999999,
10-30-15,1161.8630000000001,
10-29-15,1165.625,
10-28-15,1178.7159999999999,
10-27-15,1145.2909999999999,
10-26-15,1159.501,
10-23-15,1166.058,
10-22-15,1154.5239999999999,
10-21-15,1144.9480000000001,
10-20-15,1163.27,
10-19-15,1164.296,
10-16-15,1162.309,
10-15-15,1162.771,
10-14-15,1136.972,
10-13-15,1147.8409999999999,
10-12-15,1164.405,
10-09-15,1165.356,
10-08-15,1163.2439999999999,
10-07-15,1152.604,
10-06-15,1133.691,
10-05-15,1141.6369999999999,
10-02-15,1114.1199999999999,
10-01-15,1097.5519999999999,
09-30-15,1100.6880000000001,
09-29-15,1083.9069999999999,
09-28-15,1090.57,
09-25-15,1122.789,
09-24-15,1137.5360000000001,
09-23-15,1140.0519999999999,
09-22-15,1143.0329999999999,
09-21-15,1161.087,
09-18-15,1163.346,
09-17-15,1180.693,
09-16-15,1175.201,
09-15-15,1165.9949999999999,
09-14-15,1153.499,
09-11-15,1157.7919999999999,
09-10-15,1153.03,
09-09-15,1148.2249999999999,
09-08-15,1161.7629999999999,
09-04-15,1136.1679999999999,
09-03-15,1145.153,
09-02-15,1146.028,
09-01-15,1128.0519999999999,
08-31-15,1159.4549999999999,
08-28-15,1162.913,
08-27-15,1153.6079999999999,
08-26-15,1132.1880000000001,
08-25-15,1104.097,
08-24-15,1111.692,
08-21-15,1156.788,
08-20-15,1172.5229999999999,
08-19-15,1202.979,
08-18-15,1214.885,
08-17-15,1225.0909999999999,
08-14-15,1212.6880000000001,
08-13-15,1204.739,
08-12-15,1208.98,
08-11-15,1211.1369999999999,
08-10-15,1222.672,
08-07-15,1206.9000000000001,
08-06-15,1215.846,
08-05-15,1231.7529999999999,
08-04-15,1228.847,
08-03-15,1231.79,
07-31-15,1238.68,
07-30-15,1232.0709999999999,
07-29-15,1229.5999999999999,
07-28-15,1224.5989999999999,
07-27-15,1214.614,
07-24-15,1225.992,
07-23-15,1244.971,
07-22-15,1258.3499999999999,
07-21-15,1254.5740000000001,
07-20-15,1260.2249999999999,
07-17-15,1267.0920000000001,
07-16-15,1272.8320000000001,
07-15-15,1264.521,
07-14-15,1273.328,
07-13-15,1265.347,
07-10-15,1252.021,
07-09-15,1234.154,
07-08-15,1228.9649999999999,
07-07-15,1248.0519999999999,
07-06-15,1246.9590000000001,
07-02-15,1248.259,
07-01-15,1256.3969999999999,
06-30-15,1253.9469999999999,
06-29-15,1246.7539999999999,
06-26-15,1279.7940000000001,
06-25-15,1283.2809999999999,
06-24-15,1283.9169999999999,
06-23-15,1295.799,
06-22-15,1292.3920000000001,
06-19-15,1284.6610000000001,
06-18-15,1284.6759999999999,
06-17-15,1268.3320000000001,
06-16-15,1269.53,
06-15-15,1261.038,
06-12-15,1265.0219999999999,
06-11-15,1268.92,
06-10-15,1266.9269999999999,
06-09-15,1249.6579999999999,
06-08-15,1253.7,
06-05-15,1261.0070000000001,
06-04-15,1251.2860000000001,
06-03-15,1264.5820000000001,
06-02-15,1251.797,
06-01-15,1249.617,
05-29-15,1246.5319999999999,
05-28-15,1253.098,
05-27-15,1254.357,
05-26-15,1238.7560000000001,
05-22-15,1252.2239999999999,
05-21-15,1256.7370000000001,
05-20-15,1257.7370000000001,
05-19-15,1255.6579999999999,
05-18-15,1257.5239999999999,
05-15-15,1243.9480000000001,
05-14-15,1245.106,
05-13-15,1232.2750000000001,
05-12-15,1233.1289999999999,
05-11-15,1235.8320000000001,
05-08-15,1234.9280000000001,
05-07-15,1225.5419999999999,
05-06-15,1219.3579999999999,
05-05-15,1215.4169999999999,
05-04-15,1233.2170000000001,
05-01-15,1228.105,
04-30-15,1220.125,
04-29-15,1246.9549999999999,
04-28-15,1259.357,
04-27-15,1252.7,
04-24-15,1267.5350000000001,
04-23-15,1271.5350000000001,
04-22-15,1265.482,
04-21-15,1264.1510000000001,
04-20-15,1264.9179999999999,
04-17-15,1251.8579999999999,
04-16-15,1272.8979999999999,
04-15-15,1275.3499999999999,
04-14-15,1265.354,
04-13-15,1265.5889999999999,
04-10-15,1264.7750000000001,
04-09-15,1259.1079999999999,
04-08-15,1262.7080000000001,
04-07-15,1253.3579999999999,
04-06-15,1260.5419999999999,
04-02-15,1255.6569999999999,
04-01-15,1251.7080000000001,
03-31-15,1252.7719999999999,
03-30-15,1257.8019999999999,
03-27-15,1240.4090000000001,
03-26-15,1231.99,
03-25-15,1233.855,
03-24-15,1263.463,
03-23-15,1264.713,
03-20-15,1266.373,
03-19-15,1254.8620000000001,
03-18-15,1252.1410000000001,
03-17-15,1242.2260000000001,
03-16-15,1239.777,
03-13-15,1232.1379999999999,
03-12-15,1236.6410000000001,
03-11-15,1215.778,
03-10-15,1208.4739999999999,
03-09-15,1223.587,
03-06-15,1217.5150000000001,
03-05-15,1234.3130000000001,
03-04-15,1230.73,
03-03-15,1234.7629999999999,
03-02-15,1242.6189999999999,
02-27-15,1233.3679999999999,
02-26-15,1239.114,
02-25-15,1235.1010000000001,
02-24-15,1233.9760000000001,
02-23-15,1231.8309999999999,
02-20-15,1231.789,
02-19-15,1227.9110000000001,
02-18-15,1227.9549999999999,
02-17-15,1225.0139999999999,
02-13-15,1223.1310000000001,
02-12-15,1216.2660000000001,
02-11-15,1201.5550000000001,
02-10-15,1203.1790000000001,
02-09-15,1195.826,
02-06-15,1205.4639999999999,
02-05-15,1208.7070000000001,
02-04-15,1191.442,
02-03-15,1196.9880000000001,
02-02-15,1175.5150000000001,
01-30-15,1165.3920000000001,
01-29-15,1190.182,
01-28-15,1175.115,
01-27-15,1194.6579999999999,
01-26-15,1200.74,
01-23-15,1188.9280000000001,
01-22-15,1190.3710000000001,
01-21-15,1166.251,
01-20-15,1170.2539999999999,
01-16-15,1176.655,
01-15-15,1154.7090000000001,
01-14-15,1177.06,
01-13-15,1180.636,
01-12-15,1180.0930000000001,
01-09-15,1185.6759999999999,
01-08-15,1196.1210000000001,
01-07-15,1175.9680000000001,
01-06-15,1161.3109999999999,
01-05-15,1181.346,
01-02-15,1198.8,
12-31-14,1204.6959999999999,
12-30-14,1213.0550000000001,
12-29-14,1219.1089999999999,
12-26-14,1215.211,
12-24-14,1206.787,
12-23-14,1202.4380000000001,
12-22-14,1201.8610000000001,
12-19-14,1195.941,
12-18-14,1192.1579999999999,
12-17-14,1174.8309999999999,
12-16-14,1139.376,
12-15-14,1140.2950000000001,
12-12-14,1152.4459999999999,
12-11-14,1166.9570000000001,
12-10-14,1161.865,
12-09-14,1188.057,
12-08-14,1167.21,
12-05-14,1182.431,
12-04-14,1173.0070000000001,
12-03-14,1179.008,
12-02-14,1168.4549999999999,
12-01-14,1154.0519999999999,
11-28-14,1173.229,
11-26-14,1190.624,
11-25-14,1186.3309999999999,
11-24-14,1186.94,
11-21-14,1172.4159999999999,
11-20-14,1170.752,
11-19-14,1157.6869999999999,
11-18-14,1170.2829999999999,
11-17-14,1164.2339999999999,
11-14-14,1173.8050000000001,
11-13-14,1175.415,
11-12-14,1186.4670000000001,
11-11-14,1179.9580000000001,
11-10-14,1179.566,
11-07-14,1173.319,
11-06-14,1171.857,
11-05-14,1167.07,
11-04-14,1165.4169999999999,
11-03-14,1170.202,
10-31-14,1173.51,
10-30-14,1155.77,
10-29-14,1146.3689999999999,
10-28-14,1149.452,
10-27-14,1117.4770000000001,
10-24-14,1118.8240000000001,
10-23-14,1116.4860000000001,
10-22-14,1096.8720000000001,
10-21-14,1112.847,
10-20-14,1094.9659999999999,
10-17-14,1082.325,
10-16-14,1085.846,
10-15-14,1072.4459999999999,
10-14-14,1061.5999999999999,
10-13-14,1049.3030000000001,
10-10-14,1053.3240000000001,
10-09-14,1067.9929999999999,
10-08-14,1097.123,
10-07-14,1076.31,
10-06-14,1094.646,
10-03-14,1104.7429999999999,
10-02-14,1096.3789999999999,
10-01-14,1085.4090000000001,
09-30-14,1101.6759999999999,
09-29-14,1117.9069999999999,
09-26-14,1119.3309999999999,
09-25-14,1110.242,
09-24-14,1128.31,
09-23-14,1118.7149999999999,
09-22-14,1129.3620000000001,
09-19-14,1146.92,
09-18-14,1159.2739999999999,
09-17-14,1153.8900000000001,
09-16-14,1150.971,
09-15-14,1146.52,
09-12-14,1160.607,
09-11-14,1172.3430000000001,
09-10-14,1164.9870000000001,
09-09-14,1158.499,
09-08-14,1172.3140000000001,
09-05-14,1170.133,
09-04-14,1167.2139999999999,
09-03-14,1172.1980000000001,
09-02-14,1179.473,
08-29-14,1174.3520000000001,
08-28-14,1165.9480000000001,
08-27-14,1172.7139999999999,
08-26-14,1175.17,
08-25-14,1165.221,
08-22-14,1160.3430000000001,
08-21-14,1160.029,
08-20-14,1157.5119999999999,
08-19-14,1162.4670000000001,
08-18-14,1158.405,
08-15-14,1141.6479999999999,
08-14-14,1143.3440000000001,
08-13-14,1141.779,
08-12-14,1133.0309999999999,
08-11-14,1141.9259999999999,
08-08-14,1131.3489999999999,
08-07-14,1119.759,
08-06-14,1125.5509999999999,
08-05-14,1121.5630000000001,
08-04-14,1124.82,
08-01-14,1114.857,
07-31-14,1120.068,
07-30-14,1146.569,
07-29-14,1141.643,
07-28-14,1139.502,
07-25-14,1144.721,
07-24-14,1156.26,
07-23-14,1158.114,
07-22-14,1156.155,
07-21-14,1146.6579999999999,
07-18-14,1151.6120000000001,
07-17-14,1133.6020000000001,
07-16-14,1151.547,
07-15-14,1153.809,
07-14-14,1165.6189999999999,
07-11-14,1159.93,
07-10-14,1161.8599999999999,
07-09-14,1173.809,
07-08-14,1172.1469999999999,
07-07-14,1186.74,
07-03-14,1208.1500000000001,
07-02-14,1199.5050000000001,
07-01-14,1205.9459999999999,
06-30-14,1192.9639999999999,
06-27-14,1189.5029999999999,
06-26-14,1180.7090000000001,
06-25-14,1182.6790000000001,
06-24-14,1173.2429999999999,
06-23-14,1184.952,
06-20-14,1188.4259999999999,
06-19-14,1184.0340000000001,
06-18-14,1183.1279999999999,
06-17-14,1176.6189999999999,
06-16-14,1166.82,
06-13-14,1162.6849999999999,
06-12-14,1159.4010000000001,
06-11-14,1166.7080000000001,
06-10-14,1172.713,
06-09-14,1175.876,
06-06-14,1165.2070000000001,
06-05-14,1153.9380000000001,
06-04-14,1131.2149999999999,
06-03-14,1126.1479999999999,
06-02-14,1128.896,
05-30-14,1134.5,
05-29-14,1140.0709999999999,
05-28-14,1136.6790000000001,
05-27-14,1142.201,
05-23-14,1126.1890000000001,
05-22-14,1113.8699999999999,
05-21-14,1103.6289999999999,
05-20-14,1097.895,
05-19-14,1114.43,
05-16-14,1102.905,
05-15-14,1095.9860000000001,
05-14-14,1103.1389999999999,
05-13-14,1121.164,
05-12-14,1133.6489999999999,
05-09-14,1107.2180000000001,
05-08-14,1097.425,
05-07-14,1108.549,
05-06-14,1108.0139999999999,
05-05-14,1126.3050000000001,
05-02-14,1128.8019999999999,
05-01-14,1125.97,
04-30-14,1126.857,
04-29-14,1120.8320000000001,
04-28-14,1117.0619999999999,
04-25-14,1123.03,
04-24-14,1144.3520000000001,
04-23-14,1147.08,
04-22-14,1155.607,
04-21-14,1142.309,
04-17-14,1137.8989999999999,
04-16-14,1131.768,
04-15-14,1119.4949999999999,
04-14-14,1115.355,
04-11-14,1111.4380000000001,
04-10-14,1127.6590000000001,
04-09-14,1159.961,
04-08-14,1144.2360000000001,
04-07-14,1135.7760000000001,
04-04-14,1153.3800000000001,
04-03-14,1181.1199999999999,
04-02-14,1192.808,
04-01-14,1188.702,
03-31-14,1173.038,
03-28-14,1151.8130000000001,
03-27-14,1151.441,
03-26-14,1155.4860000000001,
03-25-14,1178.05,
03-24-14,1178.2349999999999,
03-21-14,1193.7339999999999,
03-20-14,1198.97,
03-19-14,1195.6610000000001,
03-18-14,1205.039,
03-17-14,1188.2280000000001,
03-14-14,1181.413,
03-13-14,1176.74,
03-12-14,1191.366,
03-11-14,1187.047,
03-10-14,1200.5350000000001,
03-07-14,1203.316,
03-06-14,1204.5450000000001,
03-05-14,1205.9090000000001,
